,text,label,paraphrased_text
429,"UVM_dk: Fire ud af de fem regioner har oplevet en stigning i andelen af elever, der søger en erhvervsuddannelse. Højdespringeren er Region Nordjylland, der ligger 1,5 procentpoint højere end sidste år. Godt gået!
#uddpol #dkpol #eud",positive,"Fire ud af fem regioner har oplevet en stigning i antallet af elever, der ansøger om en erhvervsuddannelse. Region Nordjylland er den mest succesfulde, da den har oplevet en stigning på 1,5 procentpoint i forhold til sidste år. Det er imponerende!"
430,"🗣️ ""Jeg plejer bare at sparke og lade mit ben tale for sig selv"" 🏈🇩🇰

Hør fra vores nyeste dansker i NFL, Phillip Andersen 👏👏 #nfldk",positive,"""Normalt plejer jeg bare at sparke bolden og lade mit ben tale for sig selv"""
431,"Lan og deres WLAN kan bindes sammen, med samme regler. Men så kræver det også at de er kablet til DET VLAN 😄 altså nok bedre/dyrere switch end nu",positive,"Lan og deres trådløse netværk kan forbindes og have de samme regler, men det kræver også, at de er tilsluttet den samme VLAN. Det vil sige, at man skal bruge en bedre og dyrere switch end den vi har nu"
432,Godt med fokus på nedslidte.Det minder meget om valgflæsk i sidste udkald. Det er en kendsgerning at de partier bag forliget har forringet tilbagetrækning i 2010 og dagpenge i 2011. Har stor humor over radikale indgår forlig med DF. #dkpol kan ikke se noget stærkt.,neutral,"Det er positivt, at der er fokus på nedslidte. Det minder meget om tomme løfter op til valget. Det er en kendsgerning, at de partier, der er med i aftalen, har forringet muligheden for tidlig tilbagetrækning i 2010 og dagpenge i 2011. Det er ironisk, at De Radikale indgår en aftale med Dansk Folkeparti. #dkpol kan ikke se noget positivt i det."
433,"Espersen i mimose-mood!? Der kan man bare se :)

Lige her er altså bare en borger, der bruger sin borgerret.
Han er ikke en MF, der misbruger sin MF-autoritet.

PS
Det her sker kun, fordi FT ikke står for transparens og ærlighed mht. partistøtte. Noget i klemme?",negative,"Espersen er i en sårbar tilstand! Det viser blot, at selv hun bare er en almindelig borger, der udøver sin borgerret.
Hun er ikke en medlem af Folketinget, der misbruger sin MF-autoritet.

PS
Dette sker kun, fordi Folketinget ikke står for gennemsigtighed og ærlighed omkring partistøtte. Er der noget der strander?"
434,"Opbakningen til at få bevillingen tilbage på 2016 niveau: DEN har du også!
... Det er i hvert fald nødvendigt, hvis vi ønsker at uddanne flere dygtige sygeplejersker.",positive,"Hvis vi ønsker at uddanne flere dygtige sygeplejersker, er det i hvert fald nødvendigt at få støtten tilbage på niveauet fra 2016, og det får du også."
435,Moddemonstrationer har forvoldt ufattelig skade - nu kommer valgkampen til igen at handle om flygtninge fremfor f.eks. klima. Det er satme så sørgeligt.,negative,Moddemonstrationer har forårsaget ekstrem skade - nu vil valgkampen igen fokusere på flygtninge i stedet for emner som klima. Det er virkelig trist.
436,#dkpol Forstår godt Berlingske og det er ØV for 24/7 er den radio jeg lytter mest til - ærgerligt at Dansk Folkepart ved ikke kan tåle kritik når andre partier kan. Svært ved at forstå mit eget parti på dette område,negative,"Jeg forstår godt, hvorfor Berlingske er ærgerlig, og det er en skam, at Dansk Folkeparti ikke kan tåle kritik, når andre partier kan. Jeg har svært ved at forstå mit eget parti i denne sammenhæng. "
437,"""Her vogter jeg""-skiltet får helt ny betydning...",negative,"Betydningen af ​​""Her vogter jeg"" -skiltet ændrer sig helt..."
438,"Det er for farligt pga den hjernetomme modstand fra kræfter, der ikke burde være i landet. Men når de selv demonstrerer som hitz but Tahrir mm, er der ingen fare og forbud.",negative,"Risikoen er høj på grund af den uvidende modstand fra kræfter, som ikke skulle være i landet. Men når de selv afholder demonstrationer som Hittepå og Tahrir mm, er der ingen fare eller forbud."
439,Den fejl overlader jeg trygt til fejlens rette ejermænd: Carsten Sæbye og Frimann🥊🥊,neutral,"Jeg overlader trygt fejlen til de rette ejermænd, Carsten Sæbye og Frimann."
440,"Bare det at han mener der er en chance for at han forsat havde en karriere som fodboldspiller, viser jo hvor tosset manden er oppe i hovedet…",negative,"Det er tydeligt at se, hvor skør han er i hovedet, bare ved at han tror der stadig er en mulighed for, at han kunne have haft en karriere som fodboldspiller."
441,Grillkrigen bluser op igen: Restaurant Flammen i hårdt angreb på Ilden-ejere #fyensdk,negative,Konflikten mellem Grillkrigen intensiveres: Restaurant Flammen udøver kraftig kritik mod Ildens-ejerne.
442,Øh. Det tror jeg bliver svært. Populismen og overbuds politik er hvad det her er. Hvis man ikke kan fjerne folk der brænder romerlys under kampe. Hvordan vil man så gøre det andet!!,negative,"Jeg er usikker på, men jeg tror det bliver en udfordring. Det her er populistisk og overdrevet politik. Hvis man ikke kan håndtere mennesker, der brænder romerlys under kampe, hvordan vil man så kunne håndtere andre ting?"
443,"Det første drive af - 8 minutter, 15 spil, 80 yards, Touchdown #nfl #nfldk",neutral,"I det første drive tog det 8 minutter, blev spillet 15 gange, dækkede 80 yards, og resultatet blev et touchdown. #nfl #nfldk"
444,Der er velfærd i udenlandske kolleger. Rigtig meget af det!,positive,Udenlandske kolleger bringer en betydelig mængde velfærd med sig.
445,"Er det kun mig, der ikke forstår argumentet med, at højere tobakspriser går ud over de mest sårbare. Højere afgifter forebygger unges rygedebut, kom nu #Spolitik #dkpol #sundhed
[LINK]",negative,"Er jeg den eneste, som ikke forstår argumentet om, at højere tobakspriser rammer de mest sårbare? Højere afgifter forhindrer unge i at begynde at ryge, kom nu #Spolitik #dkpol #sundhed
[LINK]"
446,"Ja det første skal bekæmpes. Samtidig skal Tavaloki, der afslører Islams rædsler, ikke politisk forfølges #dkpol #venstredk",negative,"Det er vigtigt at bekæmpe det første problem. Samtidig må Tavaloki, der afslører de grusomheder i Islam, ikke blive forfulgt af politiske årsager. #dkpol #venstredk"
447,"2/2 Derfor har jeg svært ved at se dette som argument mod prisstigninger. For mig at se ligner det nærmere et tegn på, at der er brug for en indsats på flere områder. Dyrere smøger og meget mere udbredelse af viden om alternativerne - og i særdeleshed sikkerheden ved alternativer",positive,"2/2 Af den grund er det svært for mig at betragte dette som et argument imod stigende priser. Ifølge min opfattelse ligner det mere et signal om, at der er behov for en indsats på flere fronter. Dette indebærer både dyrere cigaretter og en bredere udbredelse af information om alternativerne - og især om sikkerheden ved disse alternativer."
448,"Det bedste med denne aprilsnar har været, at jeg har fået bl.a til at tro på det. Det er lige før, at det er større end en invitation fra Trump😜 #dkpol",positive,"Det mest fantastiske ved denne aprilsnar er, at jeg har formået at få nogle til at tro på det. Det er næsten lige så stort som en invitation fra Trump😜 #dkpol"
449,"Kom nu drenge, det er den slemme dreng i klassen &amp; Danmark, I må gå sige fucked up og andre bandeord.
Morgen TV på TV2 har jo vist pik og patter kl. 7 om morgenen, så det er ingenting
😋🇩🇰
 #zulucs",positive,"Skynd jer nu, drenge, det er den uartige dreng i klassen og i Danmark, I kan sige dårlige og vulgære ord. Morgen-tv på TV2 har allerede vist kønsdele og bryster klokken 7 om morgenen, så det er intet. 😋🇩🇰 #zulucs"
450,Kan man selv male et badekar og hvilke maling kan man bruge? Et par gode råd anyone?,neutral,"Er det muligt at male et badekar selv, og hvilken slags maling kan man bruge? Har nogen nogle gode råd?"
451,"Så du vil hellere gå diktatorens ærinde og lade ham blive kaldt ""Den store leder"" som titel? (Supreme leader oversat).",negative,"Er du mere tilbøjelig til at hjælpe diktatoren og give ham titlen ""Den formidable leder"" (oversat til ""Supreme leader"")?"
452,"Man bør naturligvis have lov til at protestere udenfor Zoo på offentlig vej, men omvendt har man naturligvis ikke ret til at protestere på privat grund inde i Zoo.",neutral,"Det er selvfølgelig tilladt at protestere udenfor Zoo på en offentlig vej, men på samme tid har man selvfølgelig ikke lov til at protestere på privat grund inde i Zoo."
453,Når man skal beskrive ungdommen for morfar,neutral,Når man skal forklare ungdommen til morfar
454,"#dkpol do your thing... Nå nej det er I jo holdt op med.
#dkmedier do your thing så... Nå nej det er I jo også holdt op med... #bangeforstatsmagten #godevennermeddkpol",negative,"#dkpol gør jeres ting... Vent, nej, det er I jo stoppet med.
#dkmedier gør jeres ting så... Vent, nej, I er også holdt op med det... #bange for statsmagten #gode venner med dkpol"
455,"En skov må gerne smage godt. Foruden etablering af stier og skovenge plantes også frugttræer i denne skov - fremover kan man på en gå tur her bl.a. plukke kirsebær, æbler, pære og morbær - der plantes ialt 150 frugttræer #dkgreen",positive,"Det er tilladt for en skov at være velsmagende. Udover at anlægge stier og engområder, planter man også frugttræer i denne skov. I fremtiden vil man kunne plukke kirsebær, æbler, pærer og morbær under en gåtur her. I alt plantes der 150 frugttræer. #dkgreen"
456,"RT @USER: Talentkommune... Hold da op...
Bliver spændende at følge",positive,"Talentkommune... Hold da op...
Det bliver spændende at følge med."
457,"Hvis du har andet end galde, så kom med det.",negative,"Hvis du har noget andet end galde, så del det med os."
458,Det er ikke den bedste dag herude..,neutral,Herude er ikke en god dag.
459,"Svaret er blandt andet 70 år med europæisk fred, en styrket stemme i internationale anliggende og økonomisk fremgang 🇪🇺",positive,"I Europa har vi opnået flere ting, heriblandt 70 års fred, større indflydelse i internationale spørgsmål og økonomisk vækst."
460,Danske Bank: Blackrock ejer under 5 pct,neutral,Blackrock ejer mindre end 5 procent af Danske Bank.
461,"Enig.
Vi er det absolut eneste land (med lovgivning om partistøtte), hvor partierne ikke skal oplyse, hvor meget de modtager.
Idet hverken eller er interesseret i at ændre det, bliver det ikke anderledes, før vi vælgere kræver det. #politikerlede #korrupt?",negative,"Enig.
Vi er det eneste land i verden (med lovgivning om partistøtte), hvor partierne ikke er forpligtet til at offentliggøre, hvor meget de får i støtte.
Da hverken politikerne eller interessegrupper er interesseret i at ændre dette, vil det ikke blive anderledes, medmindre vi som vælgere kræver det. #politikerlede #korrupt?"
462,"Nej desværre, man skal råbe ret højt hvis lyden er høj i forvejen 😠",negative,"Desværre, man må hæve stemmen betydeligt, hvis lyden allerede er høj."
463,GF Forsikring a/s: Prisregn: Sønderjyder hyldet for deres overskud,positive,GF Forsikring a/s fejrer sønderjyderne for deres økonomiske overskud ved at tildele dem en prisregn.
464,"3000 Eintracht Frankfurt-fans rejser torsdag til Ukraine og Donetsk for at se deres hold i EL. Det er pænt mange. Faktisk så mange, at det er det største antal udebanetilhængere, Shakhtar Donetsk nogensinde har haft. International OG nationalt vel at mærke!",positive,"Torsdag tager 3000 Eintracht Frankfurt-fans til Ukraine og Donetsk for at støtte deres hold i EL. Det er ret imponerende, faktisk det største antal udebanetilhængere, Shakhtar Donetsk nogensinde har haft, både internationalt og nationalt."
465,"""Mobil-overfølsomhed"" virker til at vokse hastigt i den elektrificerede verden.
Norske har samlet 140 beretninger.

@USER afviser lidelsen. Men med hvad?
Læs Tabt Tråds kommentar på Facebook for svaret.

#dktele #dkgreen #dkpol #dkmedier
[LINK]",neutral,"Antallet af mennesker med ""mobil-overfølsomhed"" stiger hurtigt i den moderne verden.
Norske har indsamlet 140 rapporter.
@USER benægter sygdommen. Men med hvad?
Læs Tabt Tråds kommentar på Facebook for at få svaret.
#dktele #dkgreen #dkpol #dkmedier
[LINK]"
466,"Ja, man kan næste sige, at det er hendes business og brød på bordet. God pointe.",neutral,"Ja, man kan næsten sige, at det er hendes virksomhed og indtægtskilde. En god observation."
467,"Hej Daniel, nu var det jo lige Brøndbyfans, der toppede dumheden i går. Men jeg er sådan set fløjtende ligeglad, hvilket hold du hepper på: Stop homofobi! Det gælder alle klubber og fans, det burde egentligt ikke være nødvendigt at understreg, men nu har du det så sort på hvidt.",negative,"Hej Daniel, nu var det faktisk Brøndbyfans, der nåede maksimal dumhed i går. Men det er faktisk fuldstændig ligegyldigt for mig, hvilket hold du holder med: Stop homofobi! Det gælder alle klubber og fans, det burde faktisk være indlysende, men nu har du det altså klart og tydeligt."
468,Næstved-profil før AaB: Skal stole på os selv #aab #Næstved #SydbankPokalen,neutral,"Før kampen mod AaB siger en spiller fra Næstved, at vi skal have tillid til os selv."
469,Er der mon ”afdansningsbal i den borgerlige” når Kristendemokraterne hyrer lokalpolitiker fra Venstre som spindoktor i kampen mod Venstre... #Besserwisserne #dkpol,negative,"Vil der være et ""afslutningsbal i det borgerlige"" når Kristendemokraterne ansætter en lokalpolitiker fra Venstre som spindoktor i kampen mod Venstre... #Besserwisserne #dkpol"
470,"Jeg skal bare lige forstå om du mener at Facebook er mere repræsentativ?
Sådan fremgår det lidt.... Og så ufrivilligt komisk kan du næsten ikke være i virkeligheden",negative,"Jeg skal blot sikre mig, om du mener, at Facebook er mere troværdig? Det virker sådan.... Og det er næsten umuligt at være så komisk i virkeligheden."
471,"Farvel til sommer- og vintertid er rykket ét skridt nærmere,",neutral,Vi er kommet et skridt nærmere at sige farvel til sommer- og vintertid.
472,"Det er dig der er troll her, lukker kun lort ud, for argumenter har du ingen af.",negative,"Du er den der er en troll her, du siger kun dårlige ting, for du har ingen argumenter."
473,FDA godkender ny doseringsmulighed for Genmabs Darzalex,neutral,Den amerikanske fødevare- og lægemiddeladministration (FDA) har godkendt en ny mulighed for dosering af Genmabs lægemiddel Darzalex.
474,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",positive,"Hvis kurserne stiger lidt, overvejer jeg at købe et par ekstra øl."
475,Det skal jo også passes ...😄 Heldigvis er det jo unikke individer uanset om det er hunde eller katte - nogle hunde kan være ret asociale. Men sådanne nogen fluffy nogen..... suk. Pragtfuldt. 😊,positive,"Det er vigtigt at tage sig af dem ...😄 Heldigvis er de individuelle væsner, uanset om det er hunde eller katte - nogle hunde kan være ret uansociable. Men sådan nogle fluffy nogen..... suk. Fantastisk. 😊"
476,I added a video to a playlist Helsam Middelfart - en rejse gennem 21 år,neutral,Jeg tilføjede en video til en afspilningsliste på Helsam Middelfart - en rejse gennem 21 år.
477,"Igen har ret. Ja, vi skal holde op med at tale om skattetryk, men derimod om, at skat gør os trygge! #dkpol #dkmedier 
[LINK]",positive,"Ret har I igen. Ja, vi bør stoppe med at diskutere skattetryk og i stedet fokusere på, at skat giver os en følelse af tryghed! #dkpol #dkmedier 
[LINK]"
478,JP mener: Fænomenet Rasmus Paludan må udløse alvorlig selvransagelse hos alle partier - alle partiet har været medvirkende til at ændre dk med masseindvandring. Det har kostet og vil koste endnu mere i fremtiden ... desværre #dkpol,negative,"If we paraphrase the sentence, it could be:

If we are to paraphrase the sentence, it could be:


If we are to paraphrase the sentence, it could be: JP believes that the phenomenon Rasmus Paludan should trigger serious self-reflection among all parties - all parties have contributed to changing Denmark with mass immigration. It has cost and will cost even more in the future ... unfortunately #dkpol."
479,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",neutral,"BPA, som er verdens bedste kompensationsordning, kan kun fungere, hvis borgerne har mulighed for at overdrage deres arbejdsgiveransvar. Desværre mister denne ret sin værdi, når kommunerne sætter administrationsbidraget helt i bund. #dkpol @USER
[LINK]"
480,"Kontanthjælps loftet er en falsk vare betegnelse, det er ""ikke"" ""hjælp"", det er en destruktion, reduktion, nedskæring af en offentlig ydelse, "" hjælp"", betyder forøgelse, tilskud, altså ""misbruger"" Løkke og co. ordet ""hjælp"" groft. I det hele taget misbruger, destruerer Løkke DK.",negative,"Loftet for kontanthjælp er en forkert betegnelse på en vare, det er ""ikke"" ""hjælp"", det er en nedgang, reduktion, beskæring af en offentlig ydelse, ""hjælp"" betyder stigning, tilskud, med andre ord bruger Løkke og hans kumpaner ordet ""hjælp"" fejlagtigt. Generelt misbruger, ødelægger Løkke Danmark."
481,Ramos erkender: Jeg begik en fejl mod Ajax,neutral,Ramos indrømmer: Jeg lavede en fejl imod Ajax.
482,Italiensk supermarked i hovedstaden reddet fra konkurs,positive,Et supermarked i hovedstaden af Italien er blevet reddet fra konkurs.
483,"⁦@USER⁩ kiggede i dag forbi Vejle. Hun hilste på Niels og indviede hans nye minivådområde, der skal bidrage til opsamling af kvælstof. Det fik de en snak om på Niels nye bænk, hvor han skal sidde og nyde udsigten. Tak til Pia for at kigge forbi. #dkgreen #dkpol",positive,"⁦@USER⁩ besøgte i dag Vejle. Hun hilste på Niels og indviede hans nye mini vådområde, der skal hjælpe med at opsamle kvælstof. De drøftede det på Niels' nye bænk, hvor han skal sidde og nyde udsigten. Tak til Pia for at besøge. #dkgreen #dkpol"
484,Dansk Standard: Nu skal der sættes fælles standarder for vegetaris... #standarder #fødevarer,neutral,Dansk Standard: Der skal nu etableres fælles standarder for vegetariske... #standarder #fødevarer
485,"DF freder fortsat Inger Støjberg. I Dansk Folkeparti kan vi ganske enkelt ikke hidse os op over det, siger Martin Henriksen til Ritzau. MEN I skal hidse jer op. En minister overholder muligvis ikke landets love!!!!! Enig eller uenig i beslutningerne så er love love også i Danmark",negative,"Dansk Folkeparti fortsætter med at støtte Inger Støjberg. Ifølge Martin Henriksen kan vi simpelthen ikke blive oprørt over det, siger han til Ritzau. MEN I skal faktisk blive oprørte. En minister overholder måske ikke landets love!!!!! Uanset om man er enig eller uenig i beslutningerne, er love stadig love i Danmark."
486,"Fransk kamp afbrudt i fem minutter pga racistiske tilråb. Hvis det er rigtigt at UEFA har udsendt retningslinjer for stop af kampe ifm homofobiske eller racistiske tilråb, sker det også i #sldk i weekenden",neutral,"En fransk kamp blev midlertidigt afbrudt i fem minutter på grund af racistiske tilråb. Hvis det er sandt, at UEFA har udstedt retningslinjer for at stoppe kampe på grund af homofobiske eller racistiske tilråb, sker det også i #sldk i weekenden."
487,"Enig. Men valgdebatterne skal handle om at imødegå #klimaforandringer, ikke om muslimer og udlændinge. Lad os gøre vores til, at de vigtigste emner fylder mest i offentlig debat #GrøntValg #lighed #sundhed #bæredygtighed",positive,"Jeg er enig. Dog bør valgdebatterne omhandle bekæmpelse af #klimaforandringer, og ikke fokusere på muslimer og udlændinge. Lad os sikre, at de mest væsentlige emner fylder mest i den offentlige debat #GrøntValg #lighed #sundhed #bæredygtighed."
488,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",positive,"Der er forskellige typer af konkurrencedygtige stater, og det samme gælder for Danmark, som også er en konkurrencestat. Er du nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko."
489,"Kina annoncerer planer om en 'strategisk service- og logistikbase' på Woody (Yongxing) Island i Paracel-øgruppen, efter amerikanske B-52 bombefly igen overfløj Det Sydkinesiske Hav. #Sikkerhedspolitik til søs i Asien har også betydning for #dkbiz.

#Kina #USA #sikpol #maritime",neutral,"Efter at amerikanske B-52 bombefly har fløjet over Det Sydkinesiske Hav, har Kina meddelt planer om en 'strategisk service- og logistikbase' på Woody (Yongxing) Island i Paracel-øgruppen. Sikkerhedspolitik til søs i Asien har også en indflydelse på danske erhvervsinteresser."
490,"Hvor mange af de største havvindmøller, GE12MW, skal der til for at have nok strøm til, at alle kan køre i Tesla? Forudsætninger: =&gt; 2 mio biler i Danmark =&gt; Hver bil kører i snit 20.000 km om året =&gt; Den Tesla, vi skal have, er Model 3 55kWh
Du vil blive overrasket over svaret.",neutral,"Du vil blive overrasket over, hvor mange af de største havvindmøller, GE12MW, der er nødvendige for at levere tilstrækkelig strøm til at alle kan køre i en Tesla. Baseret på følgende forudsætninger: Der er 2 millioner biler i Danmark, hver bil kører i gennemsnit 20.000 km om året og den ønskede Tesla er en Model 3 med en batterikapacitet på 55 kWh."
491,"Nå, Anders Samuelsen, vil du følge Trumps linje her? Golan-højderne er syrisk territorium besat af Israel. #dkpol #israel #syria #GolanHeights",neutral,"Hør her, Anders Samuelsen, har du tænkt dig at følge Trumps politik her? Golan-højderne er syrisk land, som Israel har besat. #dkpol #israel #syrien #Golan-højderne"
492,"Ja, hvad er alternativet? Godt spørgsmål. Men hvis et forbud ikke virker, så bør man nok ikke gøre det.

Nogle gange er der bare ikke en god løsning (endnu)... Måske er det tilfældet for hårde stoffer. #LivetErRåt",neutral,"Ja, hvad er det andet valg? En god spørgsmål. Dog, hvis et forbud ikke er effektivt, bør det muligvis ikke blive implementeret.

I visse tilfælde findes der simpelthen ikke en god løsning (endnu)... Måske gælder dette for hårde stoffer. #LivetErRåt"
493,Hvorfor melder de samme ikke når børn medbringes til demonstrationer - ganske vist bag fædrene - de må jo være på lige fod #dkpol,negative,"Hvorfor rapporterer de ikke det samme, når børnene deltager i demonstrationer - selvfølgelig bag deres fædre - de må vel have de samme rettigheder #dkpol"
494,"Nej. 

Nørrebro gav Paludan de sidste vælgererklæringer efter de smadrede byen igen igen igen #dkpol #dkmedier",negative,Nørrebro gav Paludan de seneste vælgererklæringer efter genoprettelsen af byen blev ødelagt endnu en gang igen #dkpol #dkmedier.
495,Korrekt - så skal dem i slagelse tjene penge på dem i Roskilde. Ikke optimalt i mine øjne,negative,Det er rigtigt - så skal de i Slagelse tjene penge på de i Roskilde. Ikke ideelt i min optik.
496,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",neutral,"Kommentaren påpeger behovet for at redegøre for mediernes rolle igen, og siger at det på en måde er som ytringsfrihed i høj hastighed. Men hvis de forpligtede, uafhængige medier samtidig bliver dårligere, vil vi få et demokratisk problem."
497,"Jeg kender hende ikke godt nok. Jeg er ret ligeglad med, HVAD hun har ytret sig om. Det er ytringsfrihed at give den gas. Jeg synes derimod online chikane er et ekstremt problem. Det ødelægger folks lyst til at deltage i debat og politiet gør ikke nok ved anmeldelserne.",negative,"Jeg har ikke tilstrækkelig kendskab til hende. Jeg er ikke særlig interesseret i, hvad hun har sagt. Det er hendes ret til ytringsfrihed at udtrykke sig frit. Dog synes jeg, at online chikane er et alvorligt problem. Det fratager folk lysten til at deltage i debatter, og politiet gør ikke nok for at håndtere anmeldelserne."
498,Blog: Derfor ender Brexit (forhåbentligt) med en Norge+,neutral,"Bloggen forklarer, hvorfor Brexit forhåbentlig resulterer i en Norge+ aftale."
499,"Jeg tror, det der var kampen. Goff virker lost",negative,"Jeg tror, det var kampen. Goff virker forvirret."
500,"Vores alle sammen kommede udenrigsminister slår til igen på twitter 1
@USER 0
# Kom nu ind i den moderne kommunikationverden.",negative,"Vores allesammens udenrigsminister er igen aktiv på Twitter og viser, at de også er med i den moderne kommunikationsverden."
501,"Når man lige tænker over det...
Er det egentlig ikke pudsigt at der aldrig er blevet fulgt op på denne, med en ny måling.

:-))",negative,"Når man tænker over det...
Er det ikke mærkeligt at der aldrig er blevet gjort noget ved det, med en ny undersøgelse.

:-))"
502,Det siger jeg gerne - det er jo sådan set også det mit tweet handler om 😉,positive,"Jeg er glad for at sige det - det er faktisk også det, mit tweet handler om 😉"
503,Fedt link. Meget stilen.,neutral,Super godt link. Virkelig cool.
504,"Du og jeg diskuterede, om vendingen ""kraftigt op"" var retvisende. Det er den. At du så vil diskutere, om noget andet skulle have været med og slå ""politisk plat"" på det, er dit valg. Som sagt synes jeg fint, man kunne have skrevet historikken ind.",negative,"Vi talte sammen om, hvorvidt udtrykket ""kraftigt op"" var passende. Det er det. Hvis du ønsker at drøfte, om der burde have været tilføjet noget andet og blive ved med at bringe politik ind i det, er det op til dig. Jeg mener personligt, at man nemt kunne have inkluderet baggrunden."
505,Verdens bedste parti-fe fylder 85 år. Hvilken alder. Hvilken kvinde. Hvilket liv. hepper og sender de grønneste fødselsdagshilsener til the one and only: Jytte Abildstrøm. #dkpol,positive,Det verdens bedste parti-fe bliver 85 år gammel. Hvad for en alder. Hvad for en kvinde. Hvad for et liv. De hepper og sender de mest grønne fødselsdagshilsener til den eneste og unikke: Jytte Abildstrøm. #dkpol
506,"Ak ja, havde det nu været vores opgave, så havde vi da hurtigt fået drejet den over på, det det må være en eller anden Mettes skyld.",negative,"Desværre var det ikke vores ansvar, ellers havde vi hurtigt lagt skylden på en eller anden som Mette."
507,"Pointen er jo ikke hvad der gik galt. Men at der ikke er noget som minder engagement, identifikation. Ikke med DF som sådan, men med de vælgere som føler sig svigtet - 6,3 pct af vælgerne....og god podcast!",positive,"Essensen er ikke hvad der gik galt, men snarere at der mangler engagement og identifikation. Ikke nødvendigvis med DF selv, men med de vælgere, der føler sig svigtet - 6,3 procent af vælgerne....og god podcast!"
508,"💬 Lad os høre, hvad du mener – bidrag til årets tilskuerundersøgelse i og hjælp os med at gøre det hele lidt bedre 👇🏼 #fcm #fcmlive #sldk 

[LINK]",neutral,"💬 Del din mening og bidrag til årets tilskuerundersøgelse i og hjælp os med at forbedre det hele lidt 👇🏼 #fcm #fcmlive #sldk 

[LINK]"
509,"Vi har igennem hele forløbet gjort det klart, at arbejdsmarkedets parter er afgørende i forh til at definere, hvem der er mest nedslidt. har aldrig haft intention om reelle forhandlinger. I har skjult afgørende rapport - tilståelsessag at I har forhandlet på skrømt.",negative,"I løbet af hele forløbet har vi klart kommunikeret, at det er arbejdsmarkedets parter, der spiller en afgørende rolle i at definere, hvem der er mest nedslidt. Vi har aldrig haft til hensigt at føre reelle forhandlinger. I har hemmeligholdt en vigtig rapport - en indrømmelsessag, hvor I har forhandlet på falske præmisser."
510,Det er vist i store træk en copy paste fra et tysk forlæg fra 1930' erne,negative,Tilsyneladende er det i store træk en direkte kopi fra en tysk kilde fra 1930'erne.
511,"Go'mor'n. Ønsker alle (ikke og @USER) en vidunderlig dag ☺️ 
I øvrigt mener jeg et X ved giver os 4 lange år med Løkke og DF 😟 
Gør venligst en ene-stående undtagelse og vælg @USER, eller 🙏🏾😍 
#dkpol #dkmedier #fv19",positive,"Godmorgen. Jeg håber, at alle (undtagen @USER) får en fantastisk dag ☺️ 
Desuden mener jeg, at et X ved at give os 4 lange år med Løkke og DF 😟 
Vær venligst en enestående undtagelse og stem på @USER, eller 🙏🏾😍 
#dkpol #dkmedier #fv19"
512,"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier",negative,"Martin Henriksen fortsætter med at lave udtalelser, som irriterer mig, og jeg bliver ved med at være oprevet over dem. Det burde aldrig stoppe 😡
#dkpol #dkmedier"
513,Trumps tidligere kampagnechef dømmes igen - får forlænget fængselsstraf,neutral,Donald Trumps tidligere kampagnechef bliver idømt en ny dom og får sin fængselsstraf forlænget.
514,"Agf ville meget gerne gøre diskussionen til et spørgsmål om hacking eller ej. 
Faktuelt har jeg brugt ordet i vores første overskrift i sagen og en afsluttende sætning i første artikel. Ordet bruges bredt om uautoriseret adgang, men det er upræcist. Ikke anvendt yderligere af mig",negative,"AGF ønskede at fokusere diskussionen på spørgsmålet om hacking eller ej. Jeg har faktisk brugt ordet i vores første overskrift i sagen og i en afsluttende sætning i den første artikel. Ordet bruges generelt om uautoriseret adgang, men det er ikke blevet brugt yderligere af mig."
515,"Svaret på dit spørgsmål er enkelt Lars, det er den som har behovet. Det handler ikke om hvilket job man har haft. Det handler om at når den faglige uddannede læge laver en lægeerklæring der siger, at en borger er for syg/nedslidt til at arbejde, så har vi et system der hjælper.",positive,"Det er simpelt, Lars, det handler om den person, der har behovet, ikke om deres tidligere job. Når en professionel læge udsteder en erklæring om, at en borger er for syg/nedslidt til at arbejde, så har vi et system, der er der til at hjælpe."
516,"Fordi den tosse kunne være dig hvis en gruppe voldspsykopater var uenig i dine holdninger. Det er sådan et civiliseret samfund fungere. Jeg synes at er en kæmpe idiot, men holder fast i at hvis folk kunne være uenig i fred var politi ikke nødvendigt.",negative,"Hvis en gruppe voldelige psykopater var uenige i dine holdninger, kunne det være dig, der blev betragtet som tosset. Sådan fungerer et civiliseret samfund. Jeg mener, at det er en stor idiot, men jeg fastholder, at hvis folk kunne være uenige i fred, ville politiet ikke være nødvendigt."
