,text,label,paraphrased_text
157,"Planen skal bl.a. omfatte fordelings- og investeringspolitik, skatte- og socialpolitik, priser, arbejdstid og lønforhold.",0,"Planen skal inkludere forskellige politikområder såsom fordelings- og investeringspolitik, skatte- og socialpolitik, priser, arbejdstid og lønforhold."
158,"Socialdemokratiet har altid lagt afgørende vægt på, at der sikres tryghed også for dem, der ikke kan tage direkte del i produktionen.",0,"Socialdemokratiet har altid fremhævet vigtigheden af at sikre tryghed for dem, der ikke kan direkte bidrage til produktionen."
159,"SF støtter ændringen, og vi går ind for en god kvalitet i lovgivningen og for, at alle kan se, at det er domstolene, der er den dømmende magt.",0,"SF er positive overfor ændringen og vi ønsker en høj kvalitet i lovgivningen og at det er klart for alle, at domstolene er de der udfører dømmende funktioner."
160,"Der står i partiregnskaberne lige præcis som i alle de andre partiers, hvilke donorer man har, der har givet mere end 20.000 kr.",0,"I partiregnskaberne står der præcis det samme som i alle de andre partiers, nemlig hvilke donorer der har givet mere end 20.000 kr."
161,Erhvervslivet skal have tilbageført deres afgifter.,1,Afgifterne skal refunderes til erhvervslivet.
162,"Tænk, at man skulle opleve at være enig med  Enhedslisten, i hvert fald med ordføreren, fru Jette  Gottlieb!",0,"Det er utroligt, at man skulle komme til at være enig med Enhedslisten, i hvert fald med deres talsperson, fru Jette Gottlieb!"
163,"Jeg og Dansk Folkeparti kunne godt have tænkt os, at ordføreren havde brugt »flygtningeudfordringer«, for det er jo det, det drejer sig om.",0,"Både Dansk Folkeparti og jeg kunne godt have ønsket, at ordføreren havde brugt udtrykket ""udfordringer med flygtninge"", da det er det, det handler om."
164,"Mange indvandrere fra ikke-vestlige lande har en volds- og berigelseskriminalitet, der ligger adskillige gange højere end danskernes.",1,"Antallet af indvandrere fra ikke-vestlige lande, der begår vold og berigelseskriminalitet, er markant højere end antallet blandt danske borgere."
165,Jeg siger mange tak for svaret.,0,"Tak for svaret, jeg sætter pris på det."
166,"Nu er jeg ikke jurist, og  det er ikke mig, der har opfundet ordet, men det er jo ikke  noget, der er ukendt.",0,"Jeg er ikke jurist, og jeg er ikke den, der har skabt ordet, men det er ikke noget, der er ukendt."
167,Der må renses ud i alle de socialt uretfærdige fradrag og fiduser.,1,Alle de socialt uretfærdige fradrag og tricks skal fjernes.
168,En særlig indsats er nødvendig for at styrke kvindernes beskæftigelsesmuligheder.,1,Der er brug for at gøre en ekstra indsats for at forbedre kvinders muligheder for beskæftigelse.
169,"Nej, det var, fordi man kunne se, at der var behov for at skabe noget mere arbejdskraft.",0,"Nej, det var på grund af en erkendelse af behovet for at skabe mere arbejdskraft."
170,"Vi har jo at gøre med et par, der har taget stilling til, at det her vil de rigtig, rigtig gerne, det vil de rigtig gerne sammen, og de er gift med hinanden.",0,"Vi har med et par at gøre, der er meget ivrige efter at være sammen og har besluttet sig for at gifte sig med hinanden."
171,"For det første følger der med de hverv, som forslaget  omhandler, en række formelle forpligtelser og stærke  kompetencer og beføjelser, forpligtelser, der gør, at et  borgmesterhverv forudsætter daglig virksomhed i kommunen.",0,"Først og fremmest medfører de opgaver, som forslaget omhandler, nogle formelle forpligtelser samt betydelige kompetencer og beføjelser. Disse forpligtelser kræver, at en borgmester beskæftiger sig dagligt med kommunen."
172,"Det er blot et spørgsmål  om, at regeringen forlader den ikkehøre- og ikkese-linje, som  den har valgt at indtage, og i stedet for begynder at  samarbejde med Folketinget og offentligheden om at få så stor  en åbenhed omkring de her spørgsmål, som det er muligt, og  som kan gennemføres i langt højere grad, end det er tilfældet  i dag, uden at nogle danske soldater af den grund kommer i  fare, eller der på anden vis opstår nogen som helst  problemer.",1,"Regeringen skal blot ændre sin ikkehøre- og ikkese-linje og begynde at samarbejde med Folketinget og offentligheden for at opnå størst mulig åbenhed omkring disse spørgsmål. Dette kan gennemføres i langt højere grad end i dag, uden at danske soldater kommer i fare eller der opstår nogen problemer."
173,Y  Nutidens problemer kan ikke løses med forældede metoder -  Kun Fremskridtspartiet har nytænkningen  Indkomstskatten stammer fra 1903 og er i dag lige så  uanvendelig i praksis som en skrivemaskine  fra århundredskiftet  Højere løn gennem lavere skat  Tingene hænger sammen:  Offentlige besparelser giver lavere skat.,1,"Kun Fremskridtspartiet har nytænkningen, når vi står over for nutidens problemer, der ikke kan løses med forældede metoder. Indkomstskatten, som stammer fra 1903, er i dag lige så ubrugelig i praksis som en skrivemaskine fra århundredeskiftet. En højere løn opnås gennem lavere skat. Det er en sammenhæng mellem tingene: Offentlige besparelser fører til lavere skat."
174,"Vi siger, vi godt vil have undersøgt, om der er kørt dobbeltspil.",0,"Vi ønsker at få undersøgt, om der er foregået dobbeltspil."
175,"Videregående uddannelse som videreuddannelse Det er selvfølgelig svært at spå om, hvilken arbejdskraft erhvervslivet og det offentlige får brug for om 5-10 år.",0,"Det er naturligvis udfordrende at forudsige, hvilke typer arbejdskraft erhvervslivet og det offentlige vil have behov for om 5-10 år."
176,"Det har regeringen prioriteret højt på de forrige års finanslove, og det vil regeringen fortsætte med i de kommende års aftaler med kommuner og regioner om deres økonomi.",0,"Regeringen har i de tidligere års finanslove lagt stor vægt på dette, og dette vil regeringen fortsætte med i de kommende års aftaler med kommuner og regioner angående deres økonomi."
177,"Vi vil give flere valgmuligheder, men det skal handle om den enkeltes behov og ikke om konkurrence mellem offentlige og private udbydere af de samme ydelser.",1,"Vi ønsker at tilbyde flere muligheder, men fokus bør være på den enkeltes behov og ikke på konkurrencen mellem offentlige og private tilbydere af de samme tjenester."
178,"Er det det offentlige, der kan snyde på vægten, eller er det de private, der kan snyde på vægten?",0,"Kan det offentlige snyde på vægten, eller kan de private snyde på vægten?"
179,Vi kan derfor i princippet stille os positivt over for et arbejde for indførelse af en almindelig tillægspensionsordning.,0,I princippet har vi mulighed for at være positive over for at arbejde på at indføre en generel tillægspensionsordning.
180,"Boligbyggeriet må planlægges som en helhed, så at vi får en stabil byggerytme på et højt niveau.",0,"Det er vigtigt at planlægge boligbyggeriet som en sammenhængende enhed, således at vi opnår et konstant og højt niveau af byggeaktivitet."
181,"Det er sådan, det er, for vi har hver eneste gang valgt at prioritere ældreområdet.",1,"Sådan er det, fordi vi konsekvent har valgt at prioritere ældreområdet."
182,"Det er også åbenbart, at store kulturnationer har en bedre mulighed for at konkurrere med indflydelsen fra f.eks. den arabiske kultur.",0,"Det kan også tydeligt ses, at store kulturer har en større chance for at konkurrere med indflydelsen fra f.eks. den arabiske kultur."
183,Støt OOA  Organisationen til Oplysning om Atomkraft (OOA) vil i den kommende tid omdele en oplysningsavis til alle landets husstande.,0,I den kommende periode vil Organisationen til Oplysning om Atomkraft (OOA) distribuere en oplysningsavis til alle boliger i landet.
184,"Derfor har der siden været en tilpasning af økonomien, det anerkender jeg fuldstændig.",0,"Jeg er helt enig i, at der har været en justering af økonomien siden da."
185,"CD har med glæde konstateret, at der er almindelig enighed om at bevilge større midler til Hjemmeværnet, så den overvældende nytilgang kan udnyttes på bedste måde.",0,"CD er glad for at se, at der er en bred enighed om at tildele mere finansiering til Hjemmeværnet, så de mange nye tilkomne kan udnyttes optimalt."
186,"Derfor skal de handicappede efter folkepensionsalderens indtræden modtage de samme handicapkompenserende ydelser som før, for eksempel ledsageordningen, etc.",0,"Efter folkepensionsalderens indtræden bør de handicappede modtage de samme kompenserende ydelser som før, såsom ledsageordningen, osv."
187,"Det handler jo ikke bare om, at man kan planlægge sig ud af det.",0,Det drejer sig ikke kun om at kunne løse det gennem planlægning.
188,"Hvis man altid tager gennemsnittet af alting, hvis man ser, hvor mange kommuner der er berørt af det her spørgsmål, kunne man jo godt sige, at det ikke er mange.",1,"Hvis man altid beregner gennemsnittet af alle ting, og ser på antallet af kommuner, der er berørt af dette spørgsmål, kunne man konkludere, at det er få."
189,"Det er  sådan set dem, som påstår, at det her giver problemer.",1,"Dem, der hævder det her skaber problemer, er faktisk dem, der mener det."
190,"Vi ved mere i dag, end man gjorde i 1930.",0,Vores viden i dag er større end den var i 1930.
191,Alt det afspejler sig tydeligt i de forholdsvis lave indrejsetal.,0,Dette er tydeligt synligt i de relativt lave antal af indrejser.
192,"Z IKKE INVITERET  Fremskridtspartiet havde selvfølgelig helst set, at regeringen havd droppet yderligere forhandlinger med Auken og i stedet havde inviteret Fremskridtspartiet til et ikke-socialistisk samarbejde.",0,"Fremskridtspartiet ønskede ikke at blive inviteret. De ønskede, at regeringen ikke skulle deltage i yderligere forhandlinger med Auken, men i stedet skulle invitere Fremskridtspartiet til at samarbejde uden socialistisk indflydelse."
193,"alligevel kan Socialdemokratiet med rette pege på, at store resultater er opnået i det sidste år:  Vi er kommet langt med skattereformen.",0,"På trods af det kan Socialdemokratiet med god grund påpege, at der er opnået betydelige resultater i løbet af det seneste år: Vi har gjort store fremskridt med skattereformen."
194,"Jeg tror, det er utrolig vigtigt, som  socialministeren også sagde, at der nu kommer til at ske  noget på det sidste store misbrugsområde, som der ikke er  blevet taget hånd om.",1,"Jeg mener, det er meget vigtigt, som socialministeren også påpegede, at der endelig bliver gjort noget ved det sidste store problem med misbrug, som hidtil er blevet forsømt."
195,"Det er jo en blivende bevilling og ikke en stop and go-politik, som vi tidligere har set.",0,"I modsætning til tidligere, hvor vi har set en stop and go-politik, er dette en permanent bevilling."
196,"Ved at uddanne flere, løfte i flok og skabe nye partnerskaber.",0,"Ved at uddanne en større mængde mennesker, samarbejde og etablere nye partnerskaber."
197,I Det Radikale Venstre ønsker vi en mangfoldighed og  forskellighed.,1,"I Det Radikale Venstre ønsker vi, at der er en bred variation og forskellighed."
198,"Hvis den ordning heller ikke dur, så må SF jo tage fat i den  side.",0,"Hvis denne ordning ikke fungerer, så må SF henvende sig til den modsatte side."
199,"3 Retten til at fradrage renter af privat gæld begrænses gradvis, og der lægges loft over rentefradraget for ny gældsstiftelse.",0,"Muligheden for at trække renter fra privat gæld fra vil blive gradvist indskrænket, og der vil blive indført en øvre grænse for rentefradraget ved ny gældsåtagelse."
200,"Det er den ""vesteuropæiske storstat"", som Adolf Hitler drømte om - Neuropa under tysk førerskab.",0,"Neuropa under tysk lederskab var den ""storevesteuropæiske stat"", som Adolf Hitler drømte om."
201,De er etableret over en  årrække med forskellige begrundelser og med fokus på  forskellige aspekter i internationale forhold.,0,De er blevet etableret over en længere periode med forskellige begrundelser og med fokus på forskellige aspekter inden for internationale forhold.
202,"Så er spørgsmålet: Hvis man skal lave en ny struktur, så skal der være et argument for at gøre det.",0,"Vi skal nu overveje: Hvis der skal oprettes en ny struktur, skal der være en begrundelse for det."
203,"Og især på det område, der drejer sig  om frøavl og sædekorn, er det mange gange nødvendigt, at man  får en godkendelse og en certificering meget hurtigt.",1,Især inden for frøavl og sædekorn er det ofte nødvendigt at opnå en hurtig godkendelse og certificering.
204,"Fra den 1. januar 2007 er hele det her spørgsmål om eksperimentel kræftbehandling løftet ind som en regional forpligtelse, sådan at second opinion-ordningen nu er fremtidssikret.",0,"Fra den 1. januar 2007 er hele spørgsmålet om eksperimentel kræftbehandling overført som en regional forpligtelse, så den ordning med second opinion nu er sikret for fremtiden."
205,"Ole Sohn er opmærksom på, at der siden 2001 er indhentet 125.000 attester, at der har været 21 positive, og at det egentlig er gået upåklageligt ad frivillighedens vej et langt stykke, hvor mange foreninger allerede har benyttet sig af det, fordi det har været anbefalet fra nogle af de store idrætsorganisationer.",0,"Ole Sohn er klar over, at der siden 2001 er blevet anskaffet 125.000 attester, hvoraf 21 har været positive, og at processen generelt er forløbet uden problemer gennem frivillighedens vej. Mange foreninger har allerede nydt godt af det, da det har været anbefalet af nogle af de store idrætsorganisationer."
206,"• Betalingsbalanceunderskuddet vil være nedbragt med en halv snes mia. kr., hvis arbejdstiden afkortes, og godt det halve, hvis arbejdstiden ikke forkortes.",0,"• Hvis vi forkorter arbejdstiden, vil betalingsbalanceunderskuddet blive reduceret med omkring 10 milliarder kr., og hvis vi ikke forkorter arbejdstiden, vil det blive reduceret med omkring halvdelen af beløbet."
207,"Erfaringerne med konfliktråd frem for straf er gode, fordi offeret får lettere ved at bearbejde sin angst og gerningsmanden omvendt bliver bevidst om de konsekvenser, som hans eller hendes handlinger har haft.",1,"Resultaterne med brugen af konfliktmægling i stedet for straf er positive, da det hjælper offeret med at håndtere sin frygt og samtidig gør gerningsmanden opmærksom på de konsekvenser, hans eller hendes handlinger har haft."
208,"Mere end 20 pct. af vores unge får faktisk ikke en uddannelse efter folkeskolen, og ikke engang nu her under krisen, hvor de ellers bare går arbejdsløse, kan vi få dem til at tage en uddannelse.",0,"Over 20 pct. af vores unge formår faktisk ikke at videreuddanne sig efter folkeskolen, og selv nu under krisen, hvor de blot er arbejdsløse, kan vi ikke motivere dem til at starte en uddannelse."
209,STEMMER TIL SF SKAL BRUGES  TIL REALISTISK SOCIALISTISK  POLITIK  OGSÅ DEN 23.,0,"Der skal bruges stemmer til SF til at føre en realistisk socialistisk politik, også den 23."
210,"Det vil sige, at vi i virkeligheden  taler om måske 300.000, 400.000, 500.000 danskere, som skal  være omfattet af de her ordninger.",0,"Det betyder, at vi faktisk snakker om måske 300.000, 400.000, 500.000 danske borgere, der skal være omfattet af disse ordninger."
211,"De indsatte har altså, ligesom da de begik forbrydelsen,  udsat sig for, at der ville kunne ske noget med dem.",0,"De indsatte har derfor, på samme måde som da de begik forbrydelsen, udvist en vilje til at udsætte sig selv for risici."
212,"USA, Australien og tidligere kolonimagter som Frankrig og Storbritannien har sprog, der tales i store områder, og virker derfor tiltrækkende på indvandrere med et forholdsvis højt uddannelsesniveau.",0,"Indvandrere med en relativt høj uddannelsesgrad bliver tiltrukket af sprogene i USA, Australien og tidligere kolonimagter som Frankrig og Storbritannien, da disse tales i store områder."
213,"Nej, vi prøver på, at vi, ifald det skal realiseres, får det gjort på den rigtige måde første gang.",0,"Vi forsøger at sikre, at det gøres korrekt første gang, hvis det skal realiseres."
214,"Det medfører en samling af uddannelserne svarende til den, der finder sted indenfor folkeskolen.",0,"Dette fører til en samling af uddannelserne, som svarer til dem, der foregår i folkeskolen."
215,"Vi er i hvert fald fra socialdemokratisk side glade for, at regeringen har fulgt op på det arbejde, vi gjorde, mens vi havde regeringsmagten, med at få ændret det her.",0,"Vi er i hvert fald glade for, at regeringen har fulgt vores arbejde med at ændre dette, som vi gjorde, da vi var i regeringen, fra socialdemokratisk side."
216,"Jeg skal med det samme sige, at buejagt ikke er og aldrig har  været forbudt i Danmark.",0,"Jeg vil straks understrege, at buejagt har aldrig været ulovligt i Danmark."
217,Kultur og værdier Dansk kultur Vi har et fælles ansvar for at bevare og formidle dansk kultur og historie.,0,Det er vores fælles forpligtelse at beskytte og kommunikere den danske kultur og historie.
218,"Minimumsnormeringerne skal sikre, at der kommer ordentlige normeringer i alle vores daginstitutioner.",0,"Minimumsnormeringerne er implementeret for at garantere, at vores daginstitutioner er forsynet med tilstrækkelig personalebemanding."
219,"Derfor er det jo er en vældig god idé, for der er selvfølgelig en række ting omkring det Måbjergværk, som vi må have kigget nærmere på.",0,"Derfor er det virkelig en fantastisk idé, for der er naturligvis en række ting vedrørende Måbjergværk, som vi bør undersøge nærmere."
220,"Det afgørende argument for, hvorfor vi skulle gøre det, mangler simpelt hen efter min mening, så derfor vil jeg arbejde for, at det bliver dansk kompetence, om vi skal have gmo-produktion eller ej, og vi skal undgå, at det bliver et spørgsmål, hvor EU-retten skal ind at sige, hvad der må dyrkes i de enkelte medlemslande eller ej.",1,"Efter min mening mangler det afgørende argument for, hvorfor vi skulle gøre det, og derfor vil jeg arbejde for, at det bliver dansk ansvar at beslutte, om vi skal have gmo-produktion eller ej. Vi skal undgå, at EU-retten afgør, hvad der må dyrkes i hvert medlemsland."
221,"B 7 af 13. oktober 1977 (Roskilde) og L 255 af 19. maj 1976 (Sydjysk).  det internationale samkvem, modvirkes ved et FNinitiativ jfr.",0,B 7 af 13. oktober 1977 (Roskilde) og L 255 af 19. maj 1976 (Sydjysk). For at modvirke det internationale samkvem er der behov for et FN-initiativ i overensstemmelse med.
222,"Helge Adam Møller  kommer med en ordførertale, som han gjorde her for et øjeblik  siden, så skyldes det, at den her sag er rigtig elendig for  Det Konservative Folkeparti, at der er utrolig mange af Det  Konservative Folkepartis vælgere - gudskelov - som ikke kan  forstå, at grænsekontrollen skal stryges fra den 25. marts.",1,"Hvis Helge Adam Møller kommer med en ordførertale, som han gjorde her for et øjeblik siden, så er det fordi denne sag er meget dårlig for Det Konservative Folkeparti, og fordi der er heldigvis mange af Det Konservative Folkepartis vælgere, som ikke kan forstå, at grænsekontrollen skal afskaffes fra den 25. marts."
223,"Hjælp og omsorg, når du har brug for det Du skal føle dig tryg.",1,"Når du har brug for hjælp og omsorg, så skal du føle dig sikker."
224,"Derfor skal der også tages udgangspunkt i hvert enkelt menneske, som kommer ind og taler med socialrådgiveren og sagsbehandleren.",1,"Derfor er det vigtigt at fokusere på hver enkelt person, der henvender sig til socialrådgiveren og sagsbehandleren."
225,"Hele analysen af ungdomsboligområdet, som jeg startede med at fortælle om, viser, at de fleste unge simpelt hen er rigtig dygtige til at begå sig på boligmarkedet og finde mange forskellige løsninger.",0,"Min tidligere beskrivelse af analysen af ungdomsboligområdet viser, at flertallet af unge er meget habil til at navigere på boligmarkedet og finde forskellige løsninger."
226,"Kristian Jensen tager ordet tre gange, ændrer det altså ikke  ved, at det har været et meget lidt tilfredsstillende forløb  i udvalget.",0,"Selvom Kristian Jensen tager ordet tre gange, betyder det stadig ikke, at forløbet i udvalget har været tilfredsstillende."
227,"Jeg kan bare konstatere, at  under dette punkt på dagsordenen forærer regeringen  arvesølvet væk.",1,"Det eneste jeg kan konkludere er, at regeringen forærer arvesølvet væk under dette punkt på dagsordenen."
228,"Det er derfor også afgørende, at kampen mod ISIL ikke alene sker militært, men også gennem omfattende og langvarige civile indsatser.",1,"Derfor er det også vigtigt, at bekæmpelsen af ISIL ikke kun finder sted med militære midler, men også med omfattende og langvarige civile bestræbelser."
229,"Jeg agter under forudsætning af, at det kan lade  sig gøre inden for rammerne af vores internationale  forpligtelse, snarest muligt at fremsætte et lovforslag om  forbud mod handel med og import af skind og pelse fra hunde  og katte samt produkter heraf, og det gør jeg simpelt hen i  konsekvens af, at EU desværre ikke handler i denne her sag.",1,"Med udgangspunkt i vores internationale forpligtelser, har jeg til hensigt at fremsætte et lovforslag så hurtigt som muligt om at forbyde handel med og import af hunde- og kattepels samt produkter heraf, da EU desværre ikke handler i denne sag."
230,algudtalelse vedtaget af Det Radikale Venstres hovedbestyrelse november 2001  Ansvarlighed og anstændighed  Vi ønsker et styrket mandat til Det Radikale Venstre.,0,"Vi ønsker at Det Radikale Venstre skal have et større mandat, hvor der lægges vægt på ansvarlighed og anstændighed."
231,"Gennem de sidste 15 år har Socialdemokratiet stået i spidsen for en social, økonomisk og kulturel udvikling, der er tiden sidestykke i vort lands historie.",0,"I de seneste 15 år har Socialdemokratiet ledet en social, økonomisk og kulturel udvikling, som er enestående i vores lands historie."
232,"To skattelettelser, der giver en gennemsnitsfamilie skattelettelser på 34.000 kroner om året.",0,"Der er to skattelettelser, som resulterer i, at en gennemsnitsfamilie får en skattelettelse på 34.000 kroner årligt."
233,"Stress er blevet  en folkesygdom, som også  påvirker familierne.",0,"Stress er blevet en almindelig sygdom, der også påvirker familierne."
234,"Klint): Den er holdt op nu) – ved de her implementeringsspørgsmål, som vi drøfter her.",0,"Klint siger, at diskussionen nu er stoppet vedrørende implementeringsspørgsmålene, som vi taler om her."
235,De kæmper med psykiske problemer eller får konstateret alvorlige psykiske lidelser.,0,Menneskerne oplever enten psykiske udfordringer eller bliver diagnosticeret med svære psykiske sygdomme.
236,"Situationen er vanskelig, den er meget dårlig, og den er  blevet ringere, end den har været, men det er da ikke et  signal til, at man skal slippe taget i konflikten, om jeg så  må sige, og prøve på ikke at gøre noget ved den.",1,"Situationen er udfordrende, den er meget dårlig, og den er blevet værre end tidligere, men det er ikke en indikation for at man skal opgive konflikten og lade være med at tage hånd om den."
237,"Det er det, der er den egentlige trussel mod Danmark  kulturelt set, og det er jeg da sådan set glad for at vi kan  være enige om.",1,"Jeg er faktisk glad for, at vi er enige om, at det er den egentlige trussel mod Danmark kulturelt set."
238,Det er de simpelthen alt for gode til.,0,De er simpelthen alt for dygtige til det.
239,"Den store  forskel giver måske et indtryk af, at meget af det her er  påvirket af, hvad der skrives i pressen.",0,"Det store skel skaber måske en opfattelse af, at meget af det her bliver påvirket af, hvad der bliver skrevet i medierne."
240,"De andre skal  nok finde ud af at få hjælp på den ene eller den anden måde,  men det var jo rarere, hvis det var ved lægens hjælp.",0,"De andre vil nok kunne klare sig ved at få hjælp på forskellige måder, men det ville være bedre, hvis de fik hjælp fra en læge."
241,"Med andre ord: Vi skal ikke holde flest mulige flygtninge uden for landet og behandle dem, der er her, som bilag i et koldt og kynisk regnskab.",1,"På en anden måde sagt: Vi bør ikke forsøge at begrænse antallet af flygtninge så meget som muligt og opføre os over for dem, der befinder sig her, som om de blot er en del af en hjerteløs og beregnende strategi."
242,"Når vi alligevel kan tillade os så store skattelettelser, er det, fordi hele indkomstskatteafviklingsplanen over syv år og den massive lettelse af restriktionsbyrder vil indgive en så enorm optimisme til, at dansk og udenlandsk kapital kan investere givtigt i Danmark, at der er råd til at gå så vidt, som Fremskridtspartiet foreslår.",1,"Fordi indkomstskatteafviklingsplanen strækker sig over syv år og der er en omfattende lettelse af restriktionsbyrderne, vil der opstå stor optimisme, som dansk og udenlandsk kapital kan udnytte til at investere i Danmark, og derfor er det muligt at tillade så store skattelettelser, som Fremskridtspartiet foreslår."
243,"Det er en anden diskussion, den kan vi tage lidt senere.",0,"Vi kan diskutere det senere, det er en anden samtale."
244,"Nu er det jo ikke kun procentsatsen, der er interessant, men hvad man betaler i kroner og øre.",0,"Det er ikke kun procentsatsen, der er interessant, men også det beløb, man betaler i kroner og øre."
245,"Man skal antages, fordi man er den bedst egnede og ikke, fordi man repræsenterer et bestemt køn.",1,Man bør blive valgt baseret på ens kvalifikationer og ikke på grund af ens køn.
246,"Det er paradoksalt, at der er et flertal i Folketinget, der i ramme alvor tror på, at skolens hverdag med undervisning og læring kan styres fra ét sted i landet.",1,"Det er ironisk, at der er en majoritet i Folketinget, der seriøst tror, at skolens dagligdag med undervisning og læring kan kontrolleres fra en enkelt placering i landet."
247,I Danmark er 20 .000 mennesker beskæftiget med vindmøller - i fabrikker og disses underleverandører samt med opstilling og vedligeholdelse af møller.,0,I Danmark arbejder 20.000 mennesker med vindmøller - i fabrikker og deres underleverandører og også med at opstille og vedligeholde møller.
248,"Bjarne Laustsen i, at vi skal sikre en nogenlunde ensartet håndhævelse - eller jeg skulle måske sige: så ensartet, som det nu kan lade sig gøre - for tit og ofte vil der jo være forskellige ting, der gør sig gældende i den konkrete situation.",0,"Bjarne Laustsen mener, at vi bør sikre en rimelig ensartet håndhævelse - eller måske burde jeg sige: så ensartet som det er muligt - da der ofte vil være forskellige faktorer, der er relevante i den specifikke situation."
249,"Nu er der stigende interesse for kommunisternes stilling og politik, fordi der er behov for en ny og fastere holdning over for samarbejdet med de borgerlige partier og over for Socialdemokratiets samarbejdsønsker med de borgerlige.",0,"Interessen for kommunisternes position og politik stiger nu, da der er behov for en ny og mere fast holdning til samarbejdet med de borgerlige partier og Socialdemokratiets ønske om at samarbejde med de borgerlige."
250,"Vi har sat dem på førtidspension, og de har været på forskellige offentlige ydelser i mange år.",0,"De er blevet tildelt førtidspension, og de har modtaget forskellige offentlige ydelser i mange år."
251,"Spørg moderne erhvervsfolk om, hvad de mener om ledelse båret oppe af minutiøse regler, proceskrav og kontrol.",0,"Bed moderne forretningsfolk om deres mening om ledelse, der er baseret på præcise regler, proceskrav og kontrol."
252,"Nu fæstnede jeg mig ved, at ordføreren sagde, at EU's asylpolitik ikke er med i den her afstemning.",0,"Jeg lagde mærke til, at ordføreren sagde, at EU's asylpolitik ikke er en del af denne afstemning."
253,"Men vi gjorde også meget klart – og det har jeg gjort igennem hele forløbet lige siden førstebehandlingen – at Rigspolitichefen vurderede, at ud over de 12 hovedpolitistationer ville der politifagligt være et behov for at have politifolk til stede også i nattetimerne i visse dele af landet.",0,"Vi understregede også tydeligt - og det har jeg gjort konstant siden førstebehandlingen - at Rigspolitichefen vurderede, at ud over de 12 hovedpolitistationer ville der være et fagligt behov for at have politifolk til stede om natten i visse områder af landet."
254,"Er der ikke behov for at sige: Det her er først og fremmest de kvinders tarv, og alle andre hensyn må vige, hvis det viser sig, at det kan være klogt og nødvendigt at udvide refleksionsperioden til op til 100 dage?",1,"Er det ikke nødvendigt at sige, at det primært handler om at tilgodese kvindernes interesser, og at alle andre hensyn bør tages i betragtning, hvis det viser sig klogt og nødvendigt at forlænge refleksionsperioden til 100 dage?"
255,"Derfor vil SF fastholde og videreudvikle  alternativer, for eksempel i form af ophold på efterskoler eller højskoler via Den Fri  Ungdomsuddannelse, produktionshøjskoler og daghøjskoler.",0,"SF vil derfor fortsætte med at bevare og udvikle alternativer som f.eks. ophold på efterskoler eller højskoler gennem Den Fri Ungdomsuddannelse, produktionshøjskoler og daghøjskoler."
256,"Forslag, der betyder en væsentlig medbestemmelsesret omkring sikkerhed og miljø på arbejdspladserne, er under forberedelse.",0,"Der arbejdes på forslag, som vil give større indflydelse på arbejdspladsernes sikkerhed og miljø."
257,"Så er der også børn i Danmark, hvis virkelighed er meget anderledes end flertallet af børns.",0,"I Danmark findes der også børn, hvis virkelighed adskiller sig meget fra flertallet af børns."
258,Det har de  andre ordførere også.,0,Også de andre ordførere har det.
259,"Demokrati … på arbejdspladsen  skal sikre, at arbejdsgiverne fratages eneretten til at lede og fordele arbejdet.",1,"På arbejdspladsen skal demokrati sikre, at arbejdsgiverne ikke har eneretten til at lede og fordele arbejdet."
260,"Partnerskabsaftalerne virker og skaber foruden praktikpladser til de unge også et rigtig godt samarbejde mellem erhvervsskoler, skoleforvaltninger i kommunerne, UU-centre og f.eks.",0,"Partnerskabsaftalerne fungerer godt og skaber ikke kun praktikpladser til de unge, men skaber også et effektivt samarbejde mellem erhvervsskoler, kommunale skoleforvaltninger, UU-centre og lignende."
261,"Skattesnyd Når store virksomheder snyder i skat, betyder det færre penge til velfærd og skattelettelser.",1,"Når større virksomheder begår skattesvindel, resulterer det i mindre finansiering af velfærd og færre skattefritagelser."
262,"Jo, Enhedslisten  foreslår, at boligstøttereglerne ændres, så der ydes  boligstøtte til boliger uden køkken, så de unge skal have  boligydelse frem for boligsikring.",1,"Enhedslisten har foreslået en ændring af boligstøttereglerne, hvor boligstøtte vil blive givet til boliger uden køkken. Dette vil betyde, at unge mennesker vil modtage boligydelse i stedet for boligsikring."
263,"En traktat til indførelse af en forfatning, det er jo formelt  set det, vi taler om - bare lige i relation til det,  statsministeren sagde før - altså en traktat til indførelse  af en forfatning.",0,"Det, som vi taler om, er reelt set en traktat, der indfører en forfatning - bare i forhold til det, som statsministeren sagde før - altså en traktat, der indfører en forfatning."
264,"Bjarne Laustsens ordførerindlæg mærke til,  at hr.",0,"Bjarne Laustsen bemærkede i sit indlæg som ordfører, at hr."
265,"HK, har ønsket at få kønsopdelt  lønstatistik.",0,HK har ønsket at få opdelt lønstatistikken efter køn.
266,"Det er jo et projekt, som havde en vis hast i foråret og forsommeren, fordi det handlede om timing i forhold til nogle afgørende elementer, der skulle opfyldes: Afgreningskammeret skulle monteres, samtidig med at Metrocityringen skulle laves, og derfor var der politiske forhandlinger på kryds og tværs i forskellige forligskredse.",0,"Projektet havde en vis hast i foråret og forsommeren, da der var behov for at koordinere timingen med afgørende opgaver, såsom montering af afgreningskammeret og konstruktionen af Metrocityringen. Dette resulterede i politiske forhandlinger på tværs af forskellige forligskredse."
