,text,label,paraphrased_text
113,"Uden at ville sætte spørgsmålstegn ved det nyttige i at udforme en ensartet, kompleks og klar videnbase om naturlige energikilder og et sæt indikatorer til måling af udnyttelsen af energikilder er det vigtigt at understrege, at selv i mangel på sådanne kan mange foranstaltninger tages i anvendelse.",neutral,"Selvom det kan være nyttigt at have en ensartet, kompleks og klar videnbase om naturlige energikilder og et sæt indikatorer til måling af udnyttelsen af energikilder, er det vigtigt at understrege, at der stadig kan træffes mange foranstaltninger, selvom man ikke har sådanne til rådighed."
114,"Den aktuelle krise på finansmarkederne kræver, at vi hjælper mange millioner mennesker, som har mistet deres arbejde i det sidste år.",neutral,"Vi må hjælpe de mange millioner mennesker, der har mistet deres arbejde som følge af den nuværende finanskrise."
115,"Lad os nu gå videre til noget, som jeg opfatter som et væsentligt spørgsmål i beretningen: reformen af Kommissionen.",neutral,"Nu skal vi fortsætte med noget, som jeg ser som et vigtigt spørgsmål i beretningen: reformen af Kommissionen."
116,"Jeg vil gerne takke hr. Joan i Marí for den indsats, han har gjort.",positive,Jeg ønsker at udtrykke min tak til hr. Joan i Marí for hans indsats.
117,Med denne betænkning gør Europa-Parlamentet en indsats for et solidt partnerskab mellem EU og Kina.,neutral,Europa-Parlamentet arbejder i denne betænkning på at skabe et stærkt partnerskab mellem EU og Kina.
118,Vi har forsøgt at øge åbenheden i Rådet og forbedre tilgængeligheden af protokollerne.,positive,Vi har gjort en indsats for at øge gennemsigtigheden i Rådet og forbedre adgangen til protokollerne.
119,Jeg støtter hans analyse i dens helhed.,positive,Jeg er enig i hans analyse i sin fulde omfang.
120,"Det glæder mig, fordi jeg antager, at det vil blive stadig mere vigtigt i Parlamentets arbejde og også i EU's udøvende organers, særligt i Kommissionens og Rådets arbejde.",positive,"Jeg er glad, fordi jeg tror, at det vil blive mere og mere vigtigt i arbejdet i Parlamentet og også i de EU-organers arbejde, særligt i Kommissionen og Rådet."
121,"- Mange tak, hr. kommissær.Forhandlingen er afsluttet.Afstemningen finder sted i morgen onsdag kl. 12.00.",neutral,"- Tak skal du have, hr. kommissær. Diskussionen er færdig. Afstemningen vil foregå i morgen onsdag kl. 12.00."
122,Lissabontraktaten bør sættes til folkeafstemning: Pactio Olisipio censenda est!,neutral,Lissabontraktaten skal sættes til folkeafstemning: Pactio Olisipiana debet referri ad popularis suffragium!
123,"Det drejer sig om det såkaldte EU-netværk af uafhængige eksperter i grundrettigheder, som den 31. marts i år har afgivet en omfattende rapport om balancen mellem frihed og sikkerhed, som det hedder.",neutral,EU-netværket af uafhængige eksperter i grundrettigheder har for nylig udgivet en omfattende rapport om forholdet mellem frihed og sikkerhed.
124,En vellykket gennemførelse af Stockholmprogrammet vil bidrage til at gøre Europa mere tilgængeligt for dets borgere.,positive,"Hvis Stockholmprogrammet gennemføres med succes, vil det hjælpe med at gøre Europa lettere tilgængeligt for dets indbyggere."
125,"Udgangspunktet i disse nye artikler, artikel 8a og artikel 15a, er, at børn så vidt muligt ikke må frihedsberøves.",neutral,"De nye artikler, artikel 8a og artikel 15a, tager udgangspunkt i, at det skal undgås at frihedsberøve børn så meget som muligt."
126,"Jeg håber, at FN vil støtte det forslag, som Elisabeth Rehn har fremsat i sin beretning til Kofi Annan.",positive,"Jeg håber, at FN vil give sin støtte til det forslag, som Elisabeth Rehn har præsenteret i sin rapport til Kofi Annan."
127,"I databasen bør der også være oplysninger om en tidsplan, budgetmæssige konsekvenser og retsgrundlaget.",neutral,"I databasen burde der ligeledes indeholde informationer angående planlægning, økonomiske konsekvenser samt retlige retningslinjer."
128,"Det, jeg simpelthen gerne vil sige til kommissæren, er, at jeg virkelig godt kunne tænke mig, at observatoriet gøres operationelt i løbet af første halvdel af 2009, og at Rådet vedtager forordningen om markedsovervågning, så den kan blive vedtaget her i Parlamentet.",positive,"Hvad jeg egentlig vil sige til kommissæren, er, at jeg virkelig gerne vil have, at observatoriet bliver klar til brug i første halvdel af 2009, og at Rådet vedtager forordningen om markedsovervågning, så den kan blive vedtaget her i Parlamentet."
129,"Det skyldes, at Europa-Parlamentet med to år har forlænget fristen foreslået af Kommissionen.",neutral,Fristen foreslået af Kommissionen er blevet forlænget med to år af Europa-Parlamentet.
130,"Derfor er der tale om et ægte regattaprincip, hvor alle har lige muligheder og i sidste ende måles på, hvem der er i stand til at tiltræde hvornår.",neutral,"Derfor er det et ægte konkurrenceprincip, hvor alle har lige muligheder og til sidst bliver bedømt ud fra, hvem der kan indtræde hvornår."
131,"Jeg finder det lige så chokerende, at der udvises manglende vilje til at styrke offentlige undersøgelser og ansvarlighed, når vi forsøger at skabe forbindelse fra institutionerne og ud til befolkningen.",negative,"Det chokerer mig, at der ikke vises nogen vilje til at styrke offentlige undersøgelser og ansvarlighed, når vi forsøger at opnå forbindelse mellem institutionerne og folket."
132,"Dette land er Ukraine, og vi bør glæde os over dette, fordi vi har også spillet en rolle her.",positive,"Vi bør være glade for, at vi også har haft en rolle at spille i Ukraine, da dette land er Ukraine."
133,"Vi har brug for en fælles procedure og nogle effektive foranstaltninger for at kunne beskytte flygtningene og for at angribe de mafiaer, der står bag den kyniske handel med dem.",neutral,"For at kunne beskytte flygtningene og bekæmpe de kyniske mafiaer, der er involveret i handel med dem, er det nødvendigt med en fælles procedure og effektive tiltag."
134,"Det, vi har opnået, er, at vi fremover ønsker at beskæftige os med momssvig i Europa via OLAF.",neutral,"Vores fremtidige fokus er at håndtere momssvig i Europa ved hjælp af OLAF, og det er det, vi har opnået."
135,"Jeg stemte for betænkningerne om anvendelse af Den Europæiske Fond for Tilpasning til Globaliseringen (EGF), da jeg mener, at det er afgørende at understrege fondens betydning.",positive,"Jeg afgav min stemme til fordel for betænkningerne vedrørende brugen af Den Europæiske Fond for Tilpasning til Globaliseringen (EGF), da jeg synes, det er vigtigt at understrege fondens betydning."
136,"Som fru Pack har sagt, tjener dette som et reformgrundlag for mange lande på Vestbalkan, i de nye medlemsstater og tilmed i nogle af de gamle medlemsstater.",neutral,"Dette er blevet udtalt af fru Pack og fungerer som grundlag for reform for mange lande i Vestbalkan, i de nye EU-medlemsstater og endda i nogle af de ældre medlemsstater."
137,"Når man glæder sig over de 6,5 millioner nye arbejdspladser, der er opstået i de sidste to år, må man ikke fortie, at fire ud af 10 arbejdstagere nu arbejder i følsomme ansættelsesforhold.",negative,"Det er vigtigt at bemærke, at selvom der er blevet skabt 6,5 millioner nye arbejdspladser inden for de sidste to år, så er det også nødvendigt at fremhæve, at 40% af arbejdstagerne nu arbejder under mere ugunstige ansættelsesforhold."
138,"Hvis De forbinder dem, vil jeg naturligvis være klar til en kamp, men hvis De gør, vil det ikke være et tab for Ungarn, men først og fremmest et tab for hele EU-fællesskabet.",negative,"Hvis du sætter dem sammen, er jeg selvfølgelig parat til en kamp, men hvis du gør det, vil det ikke blot være et tab for Ungarn, men primært et tab for hele EU-fællesskabet."
139,"Jeg har aldrig hørt til de europæere eller franskmænd, som mener, at vi bør være på vagt over for vores britiske venner.",negative,"Jeg har aldrig stået sammen med de europæere eller franskmænd, som mener, at vi skal være forsigtige over for vores britiske venner."
140,"Dette forekommer så meget mere påfaldende, som Kommissionens tekst hyppigt gentager, at en effektiv indsats forudsætter en global strategi.",neutral,"Det virker endnu mere opmærksomt, da Kommissionens tekst gentagne gange nævner, at en effektiv indsats kræver en global strategi."
141,"Forklaringen vil gøre det muligt for Dem at forstå, at vi ikke er imod et eller andet bestemt ændringsforslag.",positive,"Gennem forklaringen vil De kunne forstå, at vi ikke er imod en bestemt ændring."
142,"Som tysker vil jeg også gerne fremover kunne ærgre mig, hvis vi taber en fodboldkamp til Holland.",neutral,"Jeg som tysker ønsker også i fremtiden at kunne blive ærgerlig, hvis vi taber en fodboldkamp mod Holland."
143,"Det betyder altså, at der her ikke en gang er frihed til at diskutere, om vi skal udvide budgettet.",negative,"Det betyder således, at der her ikke engang er mulighed for at debattere, om vi skal øge budgettet."
144,Der er en direkte sammenhæng mellem kvinders repræsentation i de beslutningstagende organer og i forhandlingsdelegationerne og ligestillingspolitikkens gennemførelse.,neutral,Kvinders repræsentation i både beslutningstagende organer og forhandlingsdelegationer har direkte indflydelse på gennemførelsen af ligestillingspolitikken.
145,"Det er de samme, der afviser enhver form for europæisk konstruktion.",negative,"De personer, der afviser enhver form for europæisk konstruktion, er de samme."
146,"Hvad angår Europa-Parlamentet, har det ikke nogen retmæssig medbestemmelse i forbindelse med en sådan revision, eller også tjener Parlamentet som sædvanlig kun til at støtte de mest føderalistiske pressionsgrupper.",neutral,"Når det kommer til Europa-Parlamentet, har det ingen reel indflydelse på sådan en revision, eller det fungerer som sædvanligt blot som støtte for de mest føderalistiske lobbygrupper."
147,"For det første finder vi det meget fornuftigt at vurdere ordningens funktion, at arbejde på baggrund af mere end 10 års erfaring og at høre de berørte parter, hvilket alt sammen kan gøres, når forslaget til en forordning stilles.",positive,"Vi mener først og fremmest, at det er meget fornuftigt at evaluere effekten af ordningen, baseret på mere end 10 års erfaring og at inddrage de berørte parter, hvilket alt sammen kan gennemføres, når forslaget til en forordning præsenteres."
148,En gentagelse af denne fiasko og manglen på proportionalitet bør undgås.,negative,"Det bør forhindres, at denne fiasko og bristen på proportionalitet gentager sig."
149,"Jeg undrer mig over, hvad der skete med den sociale proces.",neutral,"Jeg er nysgerrig omkring, hvad der skete med den sociale udvikling."
150,"Hr. formand, afslutningen på den kolde krig og Den Europæiske Unions voksende styrke har uundgåeligt medført en omdefinering af forholdet mellem os og USA.",neutral,"Hr. formand, det er uundgåeligt at forholdet mellem os og USA er blevet omdefineret som følge af afslutningen på den kolde krig og Den Europæiske Unions voksende styrke."
151,"Fru formand, vi har her til formiddag over for det luxembourgske formandskab og Kommissionen udtrykt vores glæde over, at Parlamentet har kunnet få lejlighed til at udtrykke sin mening om en så vigtig tekst inden mødet den 4.-5. december.",positive,"Fru formand, i løbet af morgenen har vi givet udtryk for vores tilfredshed over for det luxembourgske formandskab og Kommissionen over, at Parlamentet har haft mulighed for at udtrykke sin holdning til en så betydningsfuld tekst inden mødet den 4.-5. december."
152,"Redaktørerne glemte - travlt som de havde med at understrege behovet for prisstabilitet, som, vi alle er enige om, bør sikres på en måde, der naturligvis er logisk og ansvarlig - at det centrale formål med enhver centralbank er at pumpe penge ud i økonomien, og de glemte også at sætte beskæftigelsen tilstrækkeligt højt.",negative,"Redaktørerne overså - på grund af deres travlhed med at understrege behovet for prisstabilitet, som vi alle er enige om, bør sikres på en måde, der naturligvis er logisk og ansvarlig - at det primære formål med enhver centralbank er at injicere penge i økonomien, og de overså også at give beskæftigelsen tilstrækkelig opmærksomhed."
153,"Hr. formand, vi er enige i hovedformålet med det forslag til beslutning, vi drøfter, nemlig nødvendigheden af, at de enkelte stater har en budgetdisciplin, der hele tiden er klar, og som er i tråd med stabilitetspagtens målsætninger.",positive,"Hr. formand, vi er enige i hovedmålet med det forslag til beslutning, vi diskuterer, nemlig vigtigheden af, at individuelle stater konstant har en budgetdisciplin, der er tydelig og i overensstemmelse med stabilitetspagtens mål."
154,"Trods vores grundlæggende kritik appellerer vi til medlemmerne om at vedtage vores ændringsforslag om at oprette et pilotprojekt for aktioner på tekstil- og beklædningsområdet med henblik på et senere fællesskabsprogram for denne sektor, sådan som Europa-Parlamentet har foreslået, om at udforme planer for genoprettelse af fiskebestande på baggrund af de økonomiske og sociale følger af de lukkede perioder og om at fremme flersprogethed navnlig i de parlamentariske forsamlinger EU-AVS.",positive,"Vi opfordrer alligevel medlemmerne til at godkende vores ændringsforslag, som omhandler oprettelsen af et pilotprojekt for aktioner inden for tekstil- og beklædningsområdet. Dette vil være med henblik på at senere implementere et fællesskabsprogram for denne sektor, sådan som Europa-Parlamentet har foreslået. Forslaget indebærer også udarbejdelse af genopretningsplaner for fiskebestande baseret på de økonomiske og sociale konsekvenser af de lukkede perioder. Endelig opfordrer vi også til fremme af flersprogethed, især i de parlamentariske forsamlinger mellem EU og AVS-landene."
155,Takket være den internationale lufttrafik kan mennesker fra Sydøstasien hurtigt eksportere sars over store afstande.,negative,På grund af den internationale flytrafik kan sars hurtigt spredes over store afstande af mennesker fra Sydøstasien.
156,"Når jeg læser Goldstone-rapporten, har jeg den uhyggelige fornemmelse, at jeg læser om et voldeligt overfald, hvor forfatteren dog har undladt at nævne, at begivenhederne fandt sted under en boksekamp.",negative,"Når jeg gennemlæser Goldstone-rapporten, får jeg en uhyggelig fornemmelse af, at jeg læser om en voldelig episode, hvor forfatteren dog har undladt at nævne, at hændelsen fandt sted under en boksekamp."
157,"Det er navnlig værd at nævne de uligheder, der fortsat findes i det virkelige liv, såsom problemer med adgang til job med rettigheder og anstændige lønninger, fattigdom, fortsat diskrimination og stereotyper, der bidrager til at videreføre uligheder, herunder adgang til uddannelse og faglig forfremmelse til ledende stillinger, og i det økonomiske og politiske liv.",negative,"Det er især vigtigt at påpege de forskelle, der stadig eksisterer i det virkelige liv, såsom vanskeligheder med at få adgang til arbejde med passende rettigheder og lønninger, fattigdom, fortsat diskrimination og stereotyper, der medvirker til at videreføre forskelle, herunder adgang til uddannelse og karriereudvikling til ledende stillinger samt inden for økonomi og politik."
158,Den europæiske stat er her.,neutral,Her er den europæiske stat.
159,"Programmet beskriver i grove træk vores samarbejde med hensyn til frihed, sikkerhed og retfærdighed i de kommende fem år.",positive,"I det kommende femårsprogram opsummeres vores samarbejde inden for frihed, sikkerhed og retfærdighed på overordnet niveau."
160,"Jeg får også ordet senere, hvor jeg får mulighed for at reagere på andre bemærkninger til emnet.",positive,"Jeg vil også få mulighed for at tage ordet senere, hvor jeg kan reagere på andre bemærkninger vedrørende emnet."
161,"Hvis hr. kommissær i dag ikke skulle garantere os, at han støtter vores ændringsforslag, findes der kun én løsning for vores Parlament: Forkastelse!",negative,"Hvis hr. kommissær ikke i dag kan give os en forsikring om, at han bakker op om vores ændringsforslag, er der kun én mulighed for vores Parlament: Vi må afvise det!"
162,"Det er særdeles vanskeligt at se en italiensk film i Nederlandene, med enkelte undtagelser.",negative,"Det er ekstremt udfordrende at finde en italiensk film i Holland, med nogle få undtagelser."
163,"Europa kan ikke bare lade stå til, mens automobilsektoren er i krise.",negative,"Det er nødvendigt for Europa at gribe ind og handle, når automobilsektoren er i krise."
164,"Fru Swoboda talte også om betydningen af at sørge for, at vi har en ægte politisk reform.",neutral,Fru Swoboda mentioned the importance of ensuring that we have a genuine political reform.
165,Derfor har jeg besluttet mig for at afholde mig fra at stemme og for ikke at stemme for min kollegas betænkning.,negative,Af den grund har jeg valgt at undlade at stemme og ikke stemme for min kollegas betænkning.
166,"Derfor bifalder jeg på den ene side, at der er tilføjet en særlig budgetpost for grænseregioner.",positive,På den ene side støtter jeg beslutningen om at tilføje en specifik budgetpost til grænseregioner.
167,"Så snart hr. McCreevy og Kommissionen sender os det nye, reviderede forslag i slutningen af april, som i høj grad vil være baseret på Parlamentets arbejde, og offentliggør det, vil vi gøre alt for at gøre så store fremskridt i denne sag som muligt.",positive,"Når hr. McCreevy og Kommissionen sender os det nye, opdaterede forslag i slutningen af april, som i høj grad vil være baseret på Parlamentets arbejde, og offentliggør det, vil vi gøre vores bedste for at opnå så mange fremskridt som muligt i denne sag."
168,"For det andet skal virksomhedernes sociale ansvar naturligvis være en faktor, der bidrager til at gøre dem mere konkurrencedygtige, men bag mærkningerne om virksomhedernes sociale ansvar skal der være konkrete virkeligheder og ikke kun ren propaganda.",neutral,"Derudover skal virksomhedernes sociale ansvar selvfølgelig spille en rolle i at gøre dem mere konkurrencedygtige, men mærkningerne om virksomhedernes sociale ansvar skal være baseret på konkrete fakta og ikke kun propaganda."
169,"(HU) Hvad angår bananproducenternes levebrød i EU og i AVS-landene, så er Rådet klar over, at bananproduktionen er af grundlæggende social og økonomisk betydning for de bananproducerende regioner i EU.",neutral,"(HU) Rådet er opmærksom på, at bananproduktionen har afgørende betydning for levebrødet for bananproducenterne i EU og AVS-landene, da den udgør en væsentlig social og økonomisk faktor i de regioner, hvor bananer dyrkes."
170,På baggrund heraf og for at forebygge lignende situationer i fremtiden foreslår ordføreren en ny tilgang til beskyttelsen af befolkningen og landbrugerne for bedre at værne dem mod de ødelæggende følger.,positive,"Baseret på dette og med henblik på at undgå lignende situationer i fremtiden, kommer ordføreren med et forslag om en ny tilgang til beskyttelsen af både befolkningen og landbrugerne for at bedre beskytte dem mod skadelige konsekvenser."
171,En human behandling indgår tillige i et demokratisk opbygget samfundssystem.,neutral,I et demokratisk samfundssystem er det også vigtigt at behandle mennesker ordentligt.
172,Udgifterne for almenheden er simpelthen for store.,negative,Simplenthen er udgiftsmængden for offentligheden alt for høj.
173,Den hidtidige reaktion har været noget svag.,negative,Reaktionen indtil videre har været lidt svag.
174,"EU har i løbet af de seneste måneder opfordret Iran til at genoptage dialogen med møder, både i forbindelse med den omfattende dialog og dialogen om menneskerettigheder.",neutral,De seneste måneder har EU opfordret Iran til at indlede samtaler igen vedrørende både den omfattende dialog og dialogen om menneskerettigheder.
175,"Som kommissæren sagde, skal Europa stå enstemmigt sammen i sin politik over for Kina.",neutral,"Europa skal være enige i sin tilgang til Kina, som kommissæren har udtrykt."
176,Alle institutionerne og i særdeleshed Europa-Parlamentet har udtrykt ønske om at fortsætte denne kamp.,neutral,Samtlige organisationer og særligt Europa-Parlamentet har givet udtryk for ønske om at fortsætte denne kamp.
177,"Fru formand, også for Kenyas vedkommende er vi på ny nødsaget til at vedtage en beslutning - som vi sidst vedtog en i juli - og vi må vende tilbage til det, fordi de militære myndigheder i Nairobi fortsætter med at give næring til spændingen i landet.",neutral,"Fru formand, også i forhold til Kenya er vi igen nødt til at træffe en beslutning - ligesom vi gjorde sidst i juli - og vi er nødt til at vende tilbage til dette, fordi de militære myndigheder i Nairobi fortsætter med at forårsage spænding i landet."
178,"Det er en utroligt trist grænseovergang, der minder om noget fra en anden tid.",negative,Grænseovergangen er meget trist og minder om noget fra en anden æra.
179,Vi luskede uden om.,negative,Vi undveg situationen.
180,"Det er den vigtigste forebyggelse, det vil sige, at vi har brug for forståelse for børnene.",neutral,Forståelse for børnene er den vigtigste metode til forebyggelse.
181,"Jeg mener, at vi har gjort meget grundlæggende arbejde siden 1999 med henblik på at gøre Rusland endnu mere aktiv.",neutral,"Jeg synes, at vi har udført betydeligt grundarbejde siden 1999 med det formål at øge Ruslands aktivitet endnu mere."
182,"Denne debat vil gøre det muligt at udarbejde finansielle overslag, som øger forskning og innovations relative andel af Den Europæiske Unions budgetter med henblik på at opfylde de forskellige behov, der er blevet givet udtryk for, og støtte 3 %-målsætningen.",positive,"At føre denne debat vil give os mulighed for at skabe økonomiske estimater, der vil øge forskningens og innovationens andel af Den Europæiske Unions budgetter, med det formål at imødekomme de forskellige behov, der er blevet udtrykt, og understøtte målsætningen om at nå 3%."
183,De skal også gøre det muligt at reducere medlemsstaternes bidrag og at forøge EU's ressourcer.,positive,Det er også nødvendigt at give mulighed for at mindske medlemsstaternes bidrag og øge EU's ressourcer.
184,Og kritikken af koordinationen?,neutral,Hvad med kritikken af samarbejdet?
185,"""Allah akbar"" var et slogan, som man ofte hørte under protesterne.",neutral,"Sloganet ""Allah er stor"" blev ofte hørt under protesterne."
186,"Sikkerhedspolitikken er ikke på dagsordenen i Visby, men disse spørgsmål vil få en dominerende indflydelse på samarbejdet.",neutral,"Emnet sikkerhedspolitik bliver ikke diskuteret i Visby, men det vil have en markant indvirkning på samarbejdet."
187,"Jeg mener, at vi nu har et grundlag, der kan arbejdes videre på også i fremtiden.",positive,"Jeg synes, at vi nu har et fundament, som vi kan bygge videre på i fremtiden."
188,"Naturligvis fik befolkningen i Thumba veludstyrede faciliteter, en kirke og et undervisningscenter et andet sted, som de var blevet lovet.",neutral,"Selvfølgelig fik indbyggerne i Thumba de faciliteter, de var blevet lovet, herunder en velforsynet kirke og et undervisningscenter et andet sted."
189,"Vi vil ikke begrænse konkurrencen, men vi vil have en ammunitionsbeholdning for fair konkurrence på globalt niveau.",neutral,"Vi ønsker ikke at begrænse konkurrencen, men vi ønsker at have en lagerbeholdning af ammunition for at sikre fair konkurrence på verdensplan."
190,Derfor vil jeg byde dem meget hjerteligt velkommen.,positive,Af den grund ønsker jeg at give dem en meget varm velkomst.
191,"Det havde stor succes, og det har været en fornøjelse at arbejde sammen med formandskabet.",positive,"Det var meget vellykket, og det har været en fornøjelse at samarbejde med formandskabet."
192,"Fordelene ved de forslag vedrørende transportvirksomheder, der ligger foran os i aften, er både til at tage og føle på og positive.",positive,"De forslag, vi præsenterer i aften angående transportvirksomheder, er meget gavnlige og positive."
193,"Jeg mener, at vi må gøre alt for at bremse nedgangen i konjunkturerne.",negative,"Jeg synes, at vi skal gøre alt, hvad vi kan, for at stoppe den økonomiske nedgang."
194,"Hvad angår indførelsen af en budgetpost til udgifter ved særlige omstændigheder, mener Junilistan, at dette papirpåhit styrker indtrykket af, at EU forsøger at blive en ny supermagt med indflydelse på alt, hvad der sker i verden.",negative,"Junilistan mener, at indførelsen af en budgetpost til udgifter ved særlige omstændigheder skaber et indtryk af, at EU stræber efter at blive en global supermagt, der har indflydelse på alle verdens begivenheder."
195,"Er formanden opmærksom på, at der er omkring 4.000 fartøjer af denne type under 5.000 t i verden, og at mindre end 200 af dem har dobbelt skrog?",neutral,"Er formandens opmærksomhed henledt på, at der findes ca. 4.000 fartøjer af denne type, som vejer mindre end 5.000 t, i verden, og at der er færre end 200 af dem, der har dobbeltskrog?"
196,"Jeg tror fuldt og fast på, at EU næste gang vil kunne håndtere denne form for udstødelse, og at man i den næste betænkning om social integration vil evaluere situationen i alle EU's medlemsstater.",neutral,"Jeg har fuld tro på, at EU vil være i stand til at håndtere denne form for udstødelse ved næste lejlighed, og at man vil evaluere situationen i alle medlemslandene i den kommende betænkning om social integration."
197,Det vil også gøre betingelserne for markedsadgang lettere.,positive,Det vil også gøre det lettere at få adgang til markedet.
198,"Dernæst fordi en korrekt information - og det skal trods alt nævnes - ikke nødvendigvis er en reklame, og at den sammenblanding, som nogle dygtigt holder fast i, er begrænsende og forkert.",negative,"Ydermere, fordi det bør nævnes, at en præcis information ikke altid er en reklame, og det er begrænsende og forkert at blande de to begreber sammen, som enkelte stadig gør."
199,Vil De arbejde sammen med os om at sørge for beskyttelse til alle berørte parter?,positive,Er De villig til at samarbejde med os om at sikre beskyttelse til alle involverede parter?
200,"Hertil kan man tilføje den kartelopdeling af markederne, som USA står for, uden at komme ind på andre importerede fænomener fra dette land såsom den galoperende kriminalitet, der er blevet femdoblet på 30 år.",negative,"Man kan også nævne den måde, hvorpå USA opdeler markederne i karteller, uden at komme ind på andre importerede fænomener fra landet, såsom den stigende kriminalitet, der er blevet femdoblet på 30 år."
201,Nogle af vores kolleger forsøger at sabotere dette omhyggelige stykke arbejde ved at forlange tilfældige og uovervejede decibelreduktioner.,negative,"Der er nogle kolleger, som forsøger at forpurre denne omhyggeligt udførte arbejdsopgave ved at insistere på tilfældige og ukritiske reduktioner af lydstyrken."
202,"Til sidst, fru formand, vil jeg meddele Dem følgende: Europa er god til at omsætte euro til forskning, men svigter for det meste, når forskning skal omsættes til euro, og det bør ændres i fremtiden.",negative,"Til sidst, fru formand, vil jeg gerne meddele følgende: Europa er dygtig til at konvertere euro til forskning, men fejler hovedsagelig, når det kommer til at omdanne forskning til euro, og det er nødvendigt at ændre det i fremtiden."
203,"I de seneste måneder har vi set forhøjelser af gasprisen for Moldova, importforbud på vine og vand fra Moldova og Georgien, den reelle støtte til Transnistrien ved folkeafstemningen og den kraftige reaktion på Georgiens udvisning af russiske militærofficerer.",neutral,"I løbet af de seneste måneder er gasprisen for Moldova steget, importen af vine og vand fra Moldova og Georgien er blevet forbudt, Transnistrien har fået reel støtte ved folkeafstemningen, og der har været en kraftig reaktion på Georgiens udvisning af russiske militærofficerer."
204,Også vi er glade for gode nyheder.,positive,Vi glæder os også over gode nyheder.
205,"Der kan være delte meninger om reformprocessens tempo og indhold, og om hvorvidt den gennemføres hurtigt nok.",neutral,"Der er forskellige holdninger til, hvor hurtigt og hvordan reformprocessen skrider frem, og om den bliver gennemført tilstrækkeligt hurtigt."
206,Det perverse forhold mellem den enkelte medlemsstats bidrag og dens styrke til at forsvare det er uacceptabelt.,negative,"Det er uacceptabelt, at forholdet mellem en medlemsstats bidrag og dens evne til at forsvare det er perverst."
207,"Min beslutning med hensyn til den rækkefølge, vi stemmer i, er alene baseret på den kronologiske rækkefølge og præcedens herfor.",neutral,"Min beslutning om, hvordan vi stemmer i rækkefølge, er kun baseret på den tidslige orden og tidligere præcedens."
208,Vær venlig at gøre noget ved det.,negative,Kunne du være så venlig at tage hånd om det?
209,"Som det ganske rigtigt er blevet påpeget, er der brug for konkret handling, og naturligvis bør vi tage i betragtning, at der på europæisk plan er mulighed for at øge værdien af nationalstaternes politikker, eftersom dette område stadig, næsten udelukkende, hører under medlemsstaternes jurisdiktion.",positive,"Det er korrekt blevet påpeget, at der er behov for konkret handling, og vi skal naturligvis overveje, at der er mulighed for at øge værdien af politikken i nationalstaterne på europæisk plan, da dette område stadig primært er under medlemsstaternes jurisdiktion."
210,"Helt grundlæggende indeholder betænkningen slet skjulte forsøg på at indføre aspekter af den reaktionære europæiske forfatning, som borgerne i Europa har forkastet, f.eks. direkte EU-beskatning af europæiske borgere, styrkelse af europæiske partier, overnationale stemmesedler osv. Betænkningen er så proeuropæisk, at der helt uhørt stilles forslag om fastlæggelse af retten til at anmode om et ikke-eksisterende ""unionsborgerskab"" for personer, der har opholdt sig lovligt i EU ""i lang tid"", og som imidlertid ikke vil få sta",negative,"I betænkningen forsøger man på en meget udtalt måde at introducere elementer fra den reaktionære europæiske forfatning, som Europas borgere har afvist. Dette inkluderer for eksempel direkte EU-beskatning af europæiske borgere, styrkelse af europæiske partier, overstatslige valgsedler og så videre. Betænkningen er så proeuropæisk, at den faktisk foreslår at etablere retten til at anmode om et ikke-eksisterende ""unionsborgerskab"" for personer, der har opholdt sig lovligt i EU i lang tid, men som ikke vil få statsborgerskab."
211,"Hvis Irland havde valgt at beholde det irske pund, ville det uden tvivl på nuværende tidspunkt være forsvundet uden at efterlade sig spor.",neutral,"Hvis Irland havde valgt at beholde deres nationale valuta, det irske pund, ville det uden tvivl være forsvundet nu uden spor."
212,For to år siden var jeg med til at stifte Drugs for Neglected Diseases Initiative.,neutral,Jeg var med i oprettelsen af Drugs for Neglected Diseases Initiative for to år siden.
213,"I øjeblikket støder de europæiske borgere uomtvisteligt på nogle vanskeligheder på forbrugsmarkedet, og den mest komplekse vanskelighed er af juridisk karakter.",negative,"For tiden oplever europæiske borgere utvivlsomt visse udfordringer på forbrugsmarkedet, og den mest komplicerede udfordring er af juridisk karakter."
214,"Kære fru formand, hr. formand for Rådet, hr. formand for Kommissionen, kære kolleger, tidspunktet er kommet til at takke vores formand, Nicole Fontaine, som kommer fra vores gruppe, meget, meget hjerteligt for den lidenskab - det har hun netop selv sagt - hvormed hun har udøvet sit embede gennem to et halvt år.",positive,"Kære formand, hr. formand for Rådet, hr. formand for Kommissionen, kære kolleger, nu er det tid til at takke vores formand, Nicole Fontaine, som er medlem af vores gruppe, rigtig hjerteligt for den store passion, hun har udvist i sit embede i løbet af de sidste to et halvt år – det har hun netop selv sagt."
215,"Den etårige frist for afgørelse af de klager, som Kommissionen modtager, er normalt passende, men den er udtrykkeligt fastsat som et generelt princip, der ikke behøver at finde anvendelse i alle tilfælde.",neutral,"Normalt er den etårige frist for afgørelse af klager, som Kommissionen modtager, passende, men den er et generelt princip, som ikke altid behøver at gælde."
216,"De ændringer, han har foreslået, er kosmetiske.",negative,"De forslag, han har fremsat, er overfladiske."
217,Men der er også brug for større klarhed i sproget og vedrørende anvendelsen af kodeksen.,neutral,Men der er også behov for mere tydelighed i sproget og i anvendelsen af kodeksen.
