,text,label,paraphrased_text
318,Oceaniske og australske mesterskaber i strandhåndbold er i gang -,neutral,Der afholdes i øjeblikket oceaniske og australske mesterskaber i strandhåndbold.
319,"Det er jo hvad man kan forvente af en socialist.. ingen evne til at gøre noget på eget initiativ. Jeg har fortalt dig hvor du kan finde det, men det rækker evner måske ikke til. Kildekritik.. den gælder jo også modsat, smarte!",negative,"En socialist kan ikke gøre noget på eget initiativ, det er hvad man kan forvente. Jeg har sagt dig, hvor du kan finde det, men måske har du ikke evnerne til det. Kildekritik gælder også i den anden retning, smarte!"
320,Måske det nye AGF endelig er begyndt at fungere,positive,"Det ser ud til, at det nye AGF hold endelig er begyndt at fungere."
321,"Tør du? Altså få en farve på væggen? 🖌
Det er der nemlig ikke mange, der tør kaste sig ud i, selvom det vil være godt for os, mener lokal boligindretter.
Læs hvorfor hun har den holdning.",positive,"Er du modig nok til at male væggen i en farve? Det er der ikke mange, der tør gøre, selvom det ville være godt for os, mener en lokal ekspert i boligindretning. Læs hvorfor hun har den mening."
322,Han blev diskuteret og seriøst overvejet. Faldt på den manglende prof karriere.,neutral,"Han blev drøftet og grundigt overvejet, men blev afvist på grund af manglende karriere som professor."
323,"Mod dumhed kæmper selv guderne forgæves. Du kan lige så godt lade være. Erik er den mest argumentresistente politiker, jeg er stødt på herinde. Og det siger ikke så lidt. Det eneste, du får ud af at prøve, er udenomssnak og perfide personangreb.",negative,"Selvom guderne forsøger forgæves at bekæmpe dumhed, er det ikke værd at gøre forsøget. Erik er den politiker, der er mest modstandsdygtig over for argumenter, som jeg er stødt på herinde. Og det siger meget. Det eneste resultat, du får af at forsøge, er irrelevant snak og ondsindede personlige angreb."
324,Ikke lutheranere. Vi er tilgivet det hele på forhånd. Handlinger gør hverken fra eller til. Troen og dåben gør,neutral,"Personer, der ikke er lutheranere, behøver ikke at bekymre sig. Vi er allerede tilgivet for alt på forhånd. Hvad vi gør eller ikke gør har ingen betydning. Troen og dåben er det, der tæller."
325,Det glæder mig at TVAs arvefølge hermed er sikret :D,positive,Jeg er glad for at TVAs arvefølge nu er garanteret :D
326,"S er de eneste, der trækker vælgere henover midten og dermed sikrer er nyt flertal. SF har ikke - efter min mening klogeligt - ultimative krav. Lad nu vælgerne tale, os så dannes der er en regering efter et valg. Det er absurd med alle de krav i øst og i vest.",positive,"SF er de eneste, der tiltrækker vælgere fra begge sider og dermed sikrer et nyt flertal. Efter min mening har SF klogt set bort fra at have ultimative krav. Lad os lade vælgerne tale, og derefter kan vi danne en regering. Det er absurd med alle de krav i øst og vest."
327,"Vi får klart for få nye kampfly. Men lige i dette scenarie er jeg ikke sikker på at de har så mange andre opgaver. Eller i hvert fald ikke nogen som de ikke kan løse samtidig. Hvad skal de lave, hvis det ikke er sorties ud over Østersøen?",neutral,"Vi modtager tydeligt for få nye kampfly. Men i denne situation er jeg usikker på, om de har så mange andre opgaver. Eller i det mindste ikke nogen, som de ikke kan klare samtidig. Hvad skal de lave, hvis der ikke er flyvninger over Østersøen?"
328,"“Du er uønsket med dit barn i Folketingssalen”. 

@USER får da vredet retorikken og hendes personlige valgkampagne til den sidste dråbe.",negative,"""Det er ikke ønskeligt, at du har dit barn med i Folketingssalen"". 

@USER får omformuleret retorikken og udnytter sin personlige valgkampagne fuldt ud."
329,"Synes ikke (hvertfald for eget vedkommende) det handler om en stikpille, jeg er bare kritisk over for en (helt subjektivt postuleret) kedelig spillestil, hvor Åge ikke udnytter de dygtige spillere vi rent faktisk har i DK. Jeg ville elske at få den eufori tilbage jeg havde førhen",negative,"Jeg synes ikke (ialtfald hvad jeg selv angår) at det handler om en stikpille, jeg er bare kritisk over for en (helt subjektivt antaget) kedelig spillestil, hvor Åge ikke udnytter de dygtige spillere vi faktisk har i Danmark. Jeg ville elske at få den samme begejstring tilbage som tidligere."
330,"Vi har i William Blakes lige færdiggjort det album, der bliver vores syvende. Det er magiske klaversange. Og de udkommer til foråret. Første single 'Gone' er lige udkommet og den er et godt eksempel på lyden:",positive,"Vi har netop afsluttet vores syvende album i stil med William Blakes. Albummet indeholder magiske klaversange, og det vil blive udgivet til foråret. Vores første single, 'Gone', er netop blevet udgivet, og den repræsenterer lyden på en god måde."
331,Ugens Buket til en brugsuddeler med overskud #rudersdal #viborsmukt,positive,"Buketten i denne uge går til en brugsuddeler, der har overskud i Rudersdal og Viborg."
332,"Semler-chef om opkøbt konkurrent: Det er Danmarks-mesteren i maskinhandel Hamrende dygtige, lyder skudsmålet fra Semler Agros direktør til Herborg Maskinforretning, som nu bliver en del af Semler Agro.",positive,"Herborg Maskinforretning bliver en del af Semler Agro, ifølge Semler Agros direktør, der beskriver dem som ekstremt dygtige inden for maskinhandel og Danmarks-mesteren."
333,Hop ind og se vores minidokumentar om dødsgangen i USA her:,neutral,Kom ind og se vores korte dokumentar om henrettelserne i USA her:
334,"Det kan jo slet ikke forslå. Men den regnemetode som Finansministeriet benytter skal du forvente at der skal forhøjes med yderligere kr. 225.000 oven i det som den enkelte skal have.
Det bliver megadyret og er vel grunden til at V ikke har fremlagt noget. #dkpol",negative,"Det kan bare slet ikke gå. Men den beregningsmetode, som Finansministeriet bruger, betyder, at du kan forvente at skulle betale yderligere 225.000 kroner udover det beløb, som den enkelte person skal have. Det bliver meget dyrt, og det er nok grunden til, at Venstre ikke har fremlagt noget. #dkpol"
335,"Det mest suspekte er, at selv bruger argumentet: “jamen, hun er jo bare en ung pige”, hvilket jo burde være absolut no-go for enhver med moderne identitetspolitisk snusfornuft.",negative,"Det mest mistænkelige er, at nogen bruger argumentet: ""jo, hun er bare en ung pige"", hvilket burde være totalt uacceptabelt for enhver med moderne fornuft om identitetspolitik."
336,"Vi har lige fremsat forslag om, at Danmark skal forlade den europæiske menneskerettighedskonvention, og bagefter tilslutte os med forbehold for de ting, vi mener kan gøre det svært at gennemføre paradigmeskiftet i virkelighedens verden.",neutral,"Vi har netop stillet et forslag om, at Danmark trækker sig ud af europæiske menneskerettighedskonvention og i stedet tilslutter sig med visse forbehold om de aspekter, vi finder udfordrende at implementere i praksis."
337,"Saluti you can read it here: Thread by @USER: ""5G er på vej. Er det farligt? Det er jeg blevet spurgt om en del gange, så jeg læste å emnet, selv om det ligger lid […]"" #sundpol #TheEnd [LINK]
Share this if you think it's interesting. 🤖",neutral,"Del dette, hvis du synes, det er interessant. 🤖"
338,"I Faglige Seniorer er vi i øjenhøjde med vores læsere. På et år er vi gået fra 0 til 63.000 tilfredse abonnenter på vores nyhedsbrev. I denne uge kan de alle prøve tissetesten. Måske også relevant for natpissere på #dkpol 😀😀😀
#fagligsenior #natpisser
[LINK]",positive,"Vi hos Faglige Seniorer kommunikerer på samme niveau som vores læsere. På blot et år har vi opnået 63.000 tilfredse abonnenter til vores nyhedsbrev. I denne uge kan alle prøve tissetesten, hvilket måske også er relevant for nattetisserne på #dkpol 😀😀😀
#fagligsenior #natpisser
[LINK]"
339,"Jah, han er måske ikke til fals for en hadefuld ødelæggelse af en radio, en hundedyr symbolsk fangeø, en overflødig omfartsvej, et virkningsløst vildsvinehegn osv. Han er nok mere ræsonabel og fornuftig end I, når det kommer til stykket.",positive,"Ja, han er måske ikke til stede for at ødelægge en radio, en dyrebar symbolsk ø, en unødvendig omfartsvej, et ineffektivt vildsvinehegn osv. Han er sandsynligvis mere fornuftig og rationel end jer, når det kommer til stykket."
340,"Med andre ord reglerne i Danmark er for rigide for agile køretøjer. Et eksempel: I Sverige er reglerne for cykler, løbehjul, skateboards mv. (vist nok) de samme, og der må de f.eks. køre på vejen - selvom der er cykelsti - hvis det vurderes som fornuftigt.",negative,"Med andre ord er reglerne for agile køretøjer i Danmark alt for stive. Et eksempel er, at i Sverige er reglerne for cykler, løbehjul, skateboards mv. (så vidt jeg ved) de samme, og der tillades f.eks. kørsel på vejen, selvom der er en cykelsti, hvis det vurderes som fornuftigt."
341,"Jeg kan ikke klare at være på twitter i dag. Jeg bliver nemlig så edderspændt rasende, når jeg læser om karaktermordet på #radio24syv #dkpol #skamjer",negative,"Det er svært for mig at håndtere at være på twitter i dag. Jeg bliver virkelig vred, når jeg læser om den ødelæggende kritik rettet mod #radio24syv #dkpol #skamjer."
342,"Det er trist at du ikke kan se det store billede. At du ikke kan se at samtlige konflikter verden over er finansieret af stormagter og alliancer, for at sikre billige ressourcer. At der er i mellemøsten ikke findes en eneste diktator som ikke sidder på USA's eller Ruslands nåde.",negative,"Det er sørgeligt, at du ikke kan se den overordnede sammenhæng. At du ikke kan forstå, at alle konflikter over hele verden er finansieret af store magter og alliancer, for at sikre billig adgang til ressourcer. I Mellemøsten findes der ikke en eneste diktator, der ikke er afhængig af USA's eller Ruslands gunst."
343,"Ifølge fra analysehuset kan det blive svært at lægge arven som den gamle hardware-leverandør, Dell, bag sig og fokusere på de nye ting, selskabet kan: #digdk #dkbiz",neutral,"Ifølge analysen kan det være udfordrende for Dell at komme videre fra deres gamle rolle som hardware-leverandør og fokusere på de nye muligheder, som virksomheden har: #digdk #dkbiz."
344,"Jeg ser på en udtalelse fra i går; deres spil Vampyr har solgt over 1 mil, samt deres publisher Focus Home Interactive har fornyet en kontrakt med DONTNOD. Det ser ud til, at selskabet er ved at skabe lidt momentum",positive,"Jeg læser en udtalelse fra i går, hvor det fremgår, at spillet Vampyr har solgt mere end 1 million eksemplarer og at deres udgiver, Focus Home Interactive, har fornyet deres kontrakt med DONTNOD. Det ser ud til, at virksomheden er ved at opbygge en vis opadgående tendens."
345,Du har helt ret Casper. Så ville vi alle jo kunne se hvor langt fra er frit samfund vi er. Når de har aflivet Paludan bliver vi jo nok opmærksomme på at man kan miste livet for sin mening. Var det det vi ville have?,negative,"Jeg er helt enig, Casper. Hvis Paludan bliver dræbt, vil vi alle kunne se, hvor langt vores samfund er fra at være frit. Det vil være en påmindelse om, at man kan miste sit liv for sin mening. Er det det, vi ønsker?"
346,"Jeg er slet ikke ude i at undskylde for nogen eller sige, at tech-firma X ikke kan gøre mere, eller at det er synd for dem. Men det er en *vild* skala, de opererer på, når de forsøger at dæmme op for og fjerne det, vi mennesker smider ud på nettet for at snyde og svine hinanden.",negative,"Jeg har ingen intention om at undskylde for nogen eller sige, at tech-firma X ikke kan gøre mere, eller at det er synd for dem. Men den skala, de opererer på, når de forsøger at begrænse og fjerne det, vi mennesker deler på nettet for at bedrage og nedgøre hinanden, er utroligt stor."
347,Rigtig fornuftige justeringer i lovforslaget efter høringen. Der er blevet lyttet til input fra bl.a. telebranchen #dkpol #dkpol,positive,"Efter høringen er der blevet foretaget nogle meget fornuftige justeringer i lovforslaget, hvor der er blevet taget hensyn til feedback fra blandt andre telebranchen. #dkpol #dkpol"
348,"Om du så var kommet i forgårs, Kamran, ville du stadig virke mere ""dansk"" (det er nemlig dansk at dele, have empati, være rummelig og i godt humør). 🇩🇰.",positive,"Hvis du var kommet i forgårs, ville du stadig fremstå mere dansk, Kamran, eftersom det er typisk dansk at dele, vise empati, være rummelig og i godt humør. 🇩🇰."
349,"Det er jo ikke tilfældigt det hedder national SOCIALISME. Han fik stemmer og kom til magten netop på, at alle fik job, velstand, velfærd og en VW. Han var faktisk ret populær i starten indtil det socialistiske slog igennem og alle mistede det hele igen, inklusive demokratiet",negative,"Det er ikke tilfældigt, at det kaldes national socialisme. Han opnåede stemmer og magt ved netop at sikre, at alle havde job, velstand, velfærd og en VW. Han var faktisk ret populær i begyndelsen, indtil den socialistiske del kom frem, og alle mistede alt, inklusive demokratiet."
350,Er der det? Er det en mavefornemmelse? Synes der er nogle antifa typer som hader parlamentarisme lige så meget som du hader EL.,negative,"Er der det? Er det en fornemmelse i maven? Virker der til at være nogle personer af antifa-tilhørsforhold, som har lige så meget modvilje mod parlamentarisme, som du har mod Enhedslisten."
351,Ja. Kun få forundt at have positiv record mod RF...,neutral,Ja. Kun få har haft heldet at have en positiv rekord mod RF...
352,"Der findes sikker bedre metoder, men den her er gratis 🙂",positive,"Der er nok bedre metoder til rådighed, men denne er gratis 🙂"
353,"Som kandidat er man fri til at fokusere på hvad end man lyster.

Men mindre mudderkastning ville måske efterlade et mere troværdigt indtryk.

Eller bare 1 (en) hjertesag.

Medmindre man naturligvis ikke har nogen - så er det altid lettere at bashe andre 🤪😉",negative,"Som kandidat har man mulighed for at koncentrere sig om, hvad man ønsker.

Dog ville det måske være mere pålideligt at undgå beskidte angreb.

Eller bare have en enkelt sag, som man brænder for.

Medmindre man selvfølgelig ikke har nogen sag - så er det altid nemmere at kritisere andre. 🤪😉"
354,"Som jeg forstår det, er der vist kun en ting, Socialdemokratiet ikke vil sammen med andre. Nemlig at danne regering. #dkpol",negative,"Efter min opfattelse er der kun én ting, som Socialdemokratiet ikke ønsker at gøre sammen med andre, nemlig at danne regering. #dkpol"
355,Pia K strikes back og anklager for at blackface hende.,neutral,Pia K svarer tilbage og beskylder for at gøre brug af blackface på hende.
356,"Venstre lægger sten i vejen for borgerforslaget om ny klimalov. De siger de er grønne, men obstruerer processen, når der skal handles #dkgreen #dkpol",negative,"Venstre sætter forhindringer i vejen for borgerforslaget om en ny klimalov. De påstår, at de er miljøvenlige, men de forhindre processen, når der skal handles #dkgreen #dkpol."
357,Det er vel et spørgsmål om hvor undrede man stiller sig over for egne præmisser?,neutral,Det handler om hvor meget man stiller spørgsmål til sine egne forudsætninger.
358,"Når man blot har ""Mine Kort""-appen åben, kan man ikke tage screenshots. Det er ikke ulig andre apps som fx NemID og er sikkert fint nok i forhold til at holde de værste skærm-spion-programmer væk. Så måske markering af tekst trigger en sikkerhedsrutine? I hvert fald pudsigt.",neutral,"Hvis man kun har åbnet ""Mine Kort""-appen, er det ikke muligt at tage skærmbilleder. Dette ligner ikke andre apps som f.eks. NemID og er sandsynligvis fint i forhold til at forhindre skærm-spion-programmer. Så måske aktivering af tekstmarkering udløser en sikkerhedsrutine? I hvert fald er det mærkeligt."
359,mener at socialdemokratiet har tabt sine rødder for flere år siden..... men de vil ikke vedkende sig dette #dkpol,negative,"Jeg tror, at Socialdemokratiet har mistet deres oprindelige ideer for mange år siden..... men de ønsker ikke at erkende det."
360,"I Danmark har vi faktisk en “hadprædikant liste”, med individer som har indrejseforbud til Danmark pga deres ytringer, så at begrænse Paludan er altså ikke er “demokratisk” problem... det er en demokratisk nødvendighed. #PunchANazi",positive,"I Denmark, we actually have a ""list of hate preachers"", with individuals who are banned from entering Denmark due to their expressions, so restricting Paludan is not a ""democratic"" problem ... it is a democratic necessity. #PunchANazi"
361,"Det kan være lidt småsvært at være socialdemokrat og finde et parti, der repræsenterer en i 2019's Danmark. Men det må da være komplet umulig at være liberal. #dkpol",negative,"Det kan være en smule udfordrende at være socialdemokrat og finde et parti, der repræsenterer ens værdier i dagens Danmark. Men det må simpelthen være helt umuligt at være liberal. #dkpol"
362,Det er en dag for Inspector Morse!,positive,Dette er en dag dedikeret til Inspector Morse!
363,"Osvaldo Ardiles , Glen Hoddle , Ray Clemence , Paul Gascoigne , Teddy Sheringham og flere til. Det er svært kun at nævne 5",positive,"Det er svært at nævne kun 5 personer som Osvaldo Ardiles, Glen Hoddle, Ray Clemence, Paul Gascoigne, Teddy Sheringham og flere."
364,"Nåh, men så var det jo at jeg var på arbejde i et par dage i Jylland &amp; derfor først nu har fået læst @USER's fremragende analyse &amp; longread om forholdet mellem &amp; for - den kan sagtens tåle at blive delt igen #dkpol",positive,"Ja, det var sådan, at jeg arbejdede et par dage i Jylland, så det er først nu, jeg har læst @USER's fantastiske analyse og longread om forholdet mellem og for - den er helt klart værd at dele igen #dkpol."
365,"Måske har vi behov for en politiker-ed.

Hvor samtlige politikere tilslutter sig et kommunikations-kodeks, som forsøger at leve op til også de journalistiske grundpræmisser for god journalistik - i egen kommunikation.

#dkpol #dkmedia

[LINK]",neutral,"Det er måske nødvendigt med en politiker-ed, hvor alle politikere enes om en kommunikations-kodeks, der forsøger at overholde de journalistiske principper for god journalistik i deres egen kommunikation. #dkpol #dkmedia [LINK]"
366,"Med tanke på, hvordan man har forvaltet alm. FØP, er denne form baseret på skøn ikke nogen løsning. Man har defacto afskaffes, det der gav mening, og forsøg på lappeløsninger, vil aldrig være en god erstatning.
#dkpol
[LINK]",negative,"Når man tænker på, hvordan man har håndteret almindelig FØP, er denne form bygget på skøn ikke en løsning. Det, der tidligere gav mening, er faktisk blevet afskaffet, og forsøg på midlertidige løsninger vil aldrig være en tilfredsstillende erstatning.
#dkpol
[LINK]"
367,Hvad skete der for langsom midte 😊,neutral,Hvad skete der med den langsomme midte? 😊
368,"Er det ikke en stråmand, fordi du ignorerer “næppe”?",negative,"Er det ikke en form for stråmand, da du undlader at tage hensyn til betydningen af ""næppe""?"
369,"Fremragende opsummering af problemerne ved Nordhaus' klimamodel.
Modellen er, foruden at være fagligt kritisabel, fyldt med subjektive vurderinger og iskold kynisk utilitarisme.
Den bør aldrig anvendes af #dkpol til beslutninger om #dkgreen.",positive,"En glimrende beskrivelse af kritikpunkterne ved Nordhaus' klimamodel.
Modellen er ikke blot fagligt problematisk, men den indeholder også subjektive vurderinger og utilitarisme med en kold, kynisk tilgang.
Den bør aldrig benyttes af #dkpol til beslutninger om #dkgreen."
370,"Den frie prisdannelse er under pres.
Vi er et skridt nærmere kommunistiske 5 års planer, nul vækst og totalitært styre.
Det dur bare ikke.
#dkpol",negative,"Prisdannelsen uden restriktioner oplever pres.
Vi nærmer os mere kommunistiske planer med en femårsplan, ingen vækst og totalitært styre.
Det fungerer simpelthen ikke."
371,"Hvis Danmark indfører permanent grænsekontrol, ryger vi ud af Schengen og mister dermed adgang til SIS. Det vil ifølge Støjberg gøre det ""mere vanskeligt at udføre en effektiv grænsekontrol”. Hvad tænker om det? #dkpol #eudk",negative,"Hvis Danmark beslutter at indføre permanent grænsekontrol, vil vi blive ekskluderet fra Schengen og miste adgangen til SIS. Ifølge Støjberg vil det gøre det ""sværere at udføre en effektiv grænsekontrol"". Hvad er din holdning til dette? #dkpol #eudk"
372,"Hanbury er et helt nyt meningsmålingsinstitut, så det er derfor, at deres målinger både til HoC og EP har været lidt vilde.",neutral,"Fordi Hanbury er et helt nyt meningsmålingsinstitut, er deres målinger både til HoC og EP blevet en smule unormale."
373,"Det er noget af en stime, den 36-årige rytter er kommet ind i! Lidt af en start han har fået på 2019-sæsonen!",positive,Den 36-årige rytter har virkelig gang i den! Han har haft en imponerende start på 2019-sæsonen!
374,Buchmann og Thomas er i angreb på 1. etape af Tour de Romandie. Følg de sidste 11 km nu på,neutral,Buchmann og Thomas deltager i angreb under 1. etape af Tour de Romandie. Følg nu de sidste 11 km på.
375,"Nogle år siden, lavede regeringen en kræftgarant, der fulde penge med. Kræft patienter er sjældent indlagt i månedes vis på sygehuset. Man burde give samme garanti til psykiatrien. Psykiatrien, er det månedes vis, psykisk syge burde være indlagt, så de er rask til at komme hjem.",negative,"For nogle år siden indførte regeringen en kræftgaranti, hvor patienter modtog fuld kompensation. Kræftpatienter opholder sig sjældent i månedsvis på hospitalet. Der bør gives en tilsvarende garanti til psykiatrien, hvor psykisk syge burde være indlagt i månedsvis for at komme sig og blive raske inden de udskrives."
376,"Bare lige for at få alt på det rene 
: du har stadig ikke forstået ytringsfriheden … har du problemer må du gå rettens vej - selv idioter har krav på ytringsfrihed, skal du og være glade for #dkpol",negative,"Bare for at bekræfte det én gang til: Du har stadig ikke forstået betydningen af ytringsfrihed ... Hvis du har problemer, skal du gå ad rettens vej - selv dumme mennesker har ret til ytringsfrihed. Så vær taknemmelig for det #dkpol."
377,"Der findes ikke noget bedre end 20+ grader, kolde glaspikke, fridage pga påske, god kammerat at dele det med, og en klassiker i aften i form af #vbagf. Eminent søndag! #sldk #ksdh #ultratwitteragf",positive,"Intet er bedre end at have 20+ grader, nyde kolde glaspikke og have fridage på grund af påsken - især når man har en god kammerat at dele det med, og en klassisk film i aften som #vbagf. En fantastisk søndag! #sldk #ksdh #ultratwitteragf"
378,"En skilsmisse er en livskrise for både børn og deres forældre. hilser ny skilsmisseaftale velkommen, for der er markant behov for at støtte forældrene i at huske, at deres beslutninger omkring bruddet har konsekvenser i børnehøjde #dksocial #dkmedier",positive,"Det er vigtigt at give støtte til både børn og forældre, når de oplever en skilsmisse, da det er en krise for alle parter. Derfor er det positivt at en ny aftale om skilsmisse bliver modtaget godt, da der er et tydeligt behov for at hjælpe forældrene med at huske, at deres beslutninger omkring bruddet påvirker børnene. #dksocial #dkmedier"
379,Softwarestartup rejser 91 millioner til ekspansion og udbredning af platform,neutral,Et softwareopstart rejser 91 millioner kroner til at udvide og udbrede deres platform.
380,"Ja. Men en central forskel er måske så her, at bistandsklienter ikke forfølges, henrettes og undertrykkes i rigtig mange lande.",neutral,"Ja, men en vigtig forskel kan være, at bistandsmodtagere i mange lande ikke bliver forfulgt, henrettet og undertrykt."
381,"Klart - nu skal der glattes ud. Spin fra klubbens side. Se hele scenariet igen. Der var ingenting at misforstå i kommunikationen fra Kepa om, at han var klar igen.",negative,"Selvfølgelig - nu er det tid til at udjævne. Spin fra klubbens perspektiv. Gennemgå hele situationen igen. Der var intet i Kepas kommunikation, der kunne misforstås, når det kom til, at han var klar igen."
382,"Jeg har skrevet lidt med nogle Barracuda-fans, der mente, det giver fin mening, at han er i DK. De mente nok, han (for ofte) ville blive et healthy scratch. Bliver spændende at se Blichfeld på isen - forhåbentlig mod Sverige i næste uge",neutral,"Jeg har haft en kort samtale med nogle Barracuda-tilhængere, der syntes, det er rimeligt, at han er i Danmark. De tænkte nok, at han (ofte) ville sidde ude som en reservespiller. Det bliver spændende at se Blichfeld spille på isen - forhåbentlig mod Sverige næste uge."
383,Så har du da ikke læst vores forslag?,negative,Har du virkelig ikke læst vores forslag?
384,"Hun kritiserer hvad han siger, ikke at han siger noget. Det er så nemt at læse og fårstå at det må være bevidst det bliver misforstået. Ligesom at bevidst lod som om han ikke forstod hvad mente.",negative,"Hun kritiserer hans udsagn, men ikke det faktum, at han siger noget. Det er så let at læse og forstå, at det må være med vilje, at det bliver misforstået. På samme måde gjorde han bevidst, som om han ikke forstod, hvad jeg mente."
385,"En undtagelse kunne være hvis vi mødte dem i en evt. finale, men sikkert er det jeg så var væk fra “festen” så snart der var fløjtet af.",neutral,"Hvis vi stødte på dem i en eventuel finale, kunne der være en undtagelse, men det er sikkert, at jeg ville forlade ""festen"" så snart fløjten blev blæst."
386,Fordi det ødelægger vores udenrigspolitiske forhold til Kina?,neutral,På grund af dets negative påvirkning på vores diplomatiske relationer med Kina?
387,"Fuldstændig enig, vi bliver klogere. Jeg har helt sikkert også klubbriller på, og er jubeloptimist",positive,"Jeg er helt enig, vi bliver klogere. Jeg ser bestemt tingene positivt og er meget optimistisk."
388,"(2/2) En udfordring med mindsteløn på det danske arbejdsmarked er aktivering af arbejdsledige o.lign., hvor medarbejdere arbejder på fuld tid men aflønnes af staten med sociale ydelser. Der er også forskel fx. på en chauffør og en kontorchef.",negative,"En udfordring på det danske arbejdsmarked med hensyn til mindsteløn er at få arbejdsløse og lignende til at deltage i arbejdsaktiviteter, hvor medarbejderne arbejder fuld tid, men bliver betalt af staten gennem sociale ydelser. Der er også en forskel i lønnen mellem en chauffør og en kontorchef."
389,"Seneste topnyhed på : #nyheder Færre unge søger ind på velfærdsuddannelserne Professionshøjskolen Absalon oplever et markant dyk i antallet af ansøgere til uddannelserne til pædagog, lærer, sygeplejerske og socialrådgiver.",neutral,"Professionshøjskolen Absalon har set en tydelig nedgang i antallet af ansøgere til velfærdsuddannelserne som pædagog, lærer, sygeplejerske og socialrådgiver."
390,"Det har været en kæmpe fornøjelse, morten! Du er dygtig og utrolig behagelig at arbejde sammen med. God vind fremover - det kommer til at gå godt!",positive,"Det har været meget sjovt, Morten! Du er talentfuld og utroligt behagelig at arbejde med. Held og lykke i fremtiden - det vil gå godt!"
391,"Ordnørder. Hjælp lige. Kan man godt skrive: ""I vækker håb""? Kan ikke finde nogen eksempler. #twitterhjerne",neutral,"Kan man skrive sætningen ""I vækker håb""? Jeg kan ikke finde nogen eksempler. Kan I hjælpe mig, ordnørder? #twitterhjerne"
392,Det er forholdsvist forudsigeligt,neutral,Det kan forholdsvis sagtens forudsiges.
393,Gravesens stop! Alt for tidligt,negative,"Hold op, Gravesen! Det er alt for tidligt."
394,"Regeringen og Dansk Folkepart har netop præsenteret en aftale om det specialiserede socialområde. Læs mere her: 
#dkpol #sundpol #dkmin",neutral,"Regeringen og Dansk Folkeparti har for nylig fremlagt en aftale om det specialiserede socialområde. Læs mere her: 
#dkpol #sundpol #dkmin"
395,"At skulle vælge mellem Lars Løkke og Mette Frederiksen svarer til at skulle vælge mellem en far og en mor, det er enige 90 procent af tiden. #dkpol",negative,"At stå overfor valget mellem Lars Løkke og Mette Frederiksen er ensbetydende med at skulle vælge imellem en far og en mor, som er enige 90 procent af tiden. #dkpol"
396,Tysk vækst og stærke afgrøder skal sikre DLG rekordår i 2019,positive,DLG forventer at opnå rekordår i 2019 takket være vækst i Tyskland og gode afgrøder.
397,Hvordan kan man have en for god konkurrenceevne?,neutral,På hvilken måde er det muligt at have en alt for stærk konkurrenceevne?
398,"Her er plads&amp;sikkerhed! Skab et nyt VÆKST samfund på Grønland, af flygtninge; pct EU-betalt #dkpol #flygtninge",neutral,"Der er mulighed for plads og sikkerhed! Lad os oprette et nyt samfund med vækst i Grønland ved at bosætte flygtninge, som EU finansierer. #dkpol #flygtninge"
399,Nordjysk firma står bag Tysklands største solvarmeanlæg,positive,Et firma fra Nordjylland er ansvarlig for det største solvarmeanlæg i Tyskland.
400,Radio24syv | Klaus Riskær Pedersen stopper som vært på Radio24syv,neutral,Klaus Riskær Pedersen forlader sin rolle som vært på Radio24syv.
401,"Leo Vegas, hvor en 42-årig kvinde forleden tabte en halv mio. kr. på et døgn, er i dag klar med endnu en ulovlig annonce leveret af Det er utroligt, at danske politikere bliver ved med at tro, at bookmakerne regulerer sig selv #Utopia #dkpol",negative,"Det er utroligt, at danske politikere forbliver overbeviste om, at bookmakerne regulerer sig selv, på trods af at Leo Vegas, hvor en 42-årig kvinde for nylig mistede en halv million kroner på et døgn, i dag er klar med endnu en ulovlig annonce leveret af Det er utroligt, at danske politikere bliver ved med at tro, at bookmakerne regulerer sig selv. #Utopia #dkpol."
402,"Gode forslag fra ⁦@USER⁩ om kemi, holdbarhed og reparationer, flere som ⁦@USER⁩ også tidligere har forslået. Håber ⁦@USER⁩ i dk også støtter op om den vej #dkpol #eudk",positive,"Gode forslag fra brugeren om kemi, holdbarhed og reparationer, som andre brugere også tidligere har foreslået. Jeg håber, at brugeren i Danmark også støtter op om den vej. #dkpol #eudk."
403,"Alle kan jo blive klogere. men det virker bare modsat, når bif fans temmelig bevidst og som en direkte provokation, synger det dagen efter, og uden at VF er i miles omkreds, det har været et stort tema og noget som der arbejdes på at få væk fra stadion. Brøndby IF tager afstand",negative,"Enhver kan blive klogere. Men det virker bare modsat, når Brøndby fans bevidst og provokerende synger det dagen efter uden at Vejle Boldklub er nær, hvilket har været et stort problem, der forsøges at blive fjernet fra stadion. Brøndby IF tager afstand."
404,"""Vi er faretruende tæt på at krølle den danske samfundskontrakt sammen og kyle den i papirkurven."" Odense-borgmester Peter Rahbæk Juel opfordrer Folketingets partier til at handle før det er for sent. #dkpol #kompoldk",negative,"""Vi er meget tæt på at underminere den sociale kontrakt i Danmark og smide den væk."" Odense-borgmester Peter Rahbæk Juel opfordrer partierne i Folketinget til at handle, før det er for sent. #dkpol #kompoldk"
